"area_familia","especialidad_sector","modalidad","fecha","razon_social","fecha_resolucion","canton","provincia","id_fact_oc_cp","id_razon_social","id_curso_perfil","id_fecha","dia","mes","tipo","curso_perfil","estado","tipo_razon_social","carga_horaria","costo","anio","num_cap_cer","total_ganancias","total_horas","prediction(porcentaje_asistencia)"
"procesos industriales","seguridad prevención de riesgos e higiene industrial","online","31-12-2021","MISSING","MISSING","MISSING","MISSING",492.0,943.0,5266.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",15.0,169.95,2021.0,81.83363148479428,25420.02811227532,1872.6940966010734,20.680740110656426
"procesos industriales","seguridad prevención de riesgos e higiene industrial","online","31-12-2021","MISSING","MISSING","MISSING","MISSING",493.0,943.0,5267.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",15.0,169.95,2021.0,81.83363148479428,25420.02811227532,1872.6940966010734,20.680740110656426
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2019","MISSING","MISSING","MISSING","MISSING",1038.0,943.0,5254.0,4.0,31.0,12.0,"curso",,"calificado","operador de capacitación",40.0,760.8,2019.0,81.83363148479428,25420.02811227532,1872.6940966010734,1.4805278403604765
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2019","MISSING","MISSING","MISSING","MISSING",1039.0,943.0,5255.0,4.0,31.0,12.0,"curso",,"calificado","operador de capacitación",40.0,760.8,2019.0,81.83363148479428,25420.02811227532,1872.6940966010734,1.4805278403604765
"procesos industriales","seguridad prevención de riesgos e higiene industrial","online","31-12-2019","MISSING","MISSING","MISSING","MISSING",1040.0,943.0,5268.0,4.0,31.0,12.0,"curso",,"calificado","operador de capacitación",40.0,180.0,2019.0,81.83363148479428,25420.02811227532,1872.6940966010734,20.680740110656426
"procesos industriales","seguridad prevención de riesgos e higiene industrial","online","31-12-2019","MISSING","MISSING","MISSING","MISSING",1041.0,943.0,5269.0,4.0,31.0,12.0,"curso",,"calificado","operador de capacitación",40.0,180.0,2019.0,81.83363148479428,25420.02811227532,1872.6940966010734,20.680740110656426
"tecnologías de la información y comunicación","programas de escritorio","presencial","31-12-2021","MISSING","MISSING","MISSING","MISSING",494.0,956.0,4973.0,6.0,31.0,12.0,"curso","computación básica","calificado","operador de capacitación",40.0,360.8,2021.0,81.83363148479428,25420.02811227532,1872.6940966010734,0.4683375824828322
"educación y capacitación","formación de instructores facilitadores monitores maestros guías formadores","presencial","31-12-2021","MISSING","MISSING","MISSING","MISSING",495.0,956.0,4975.0,6.0,31.0,12.0,"curso","formación de formadores","calificado","operador de capacitación",40.0,150.0,2021.0,81.83363148479428,25420.02811227532,1872.6940966010734,0.6935481707971247
"MISSING","MISSING","presencial","31-12-2021","MISSING","MISSING","MISSING","MISSING",496.0,984.0,5331.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",360.0,17121.600000000002,2021.0,81.83363148479428,25420.02811227532,1872.6940966010734,6.944444444444445
"MISSING","MISSING","presencial","31-12-2021","MISSING","MISSING","MISSING","MISSING",497.0,984.0,5330.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",100.0,11.0,2021.0,81.83363148479428,25420.02811227532,1872.6940966010734,6.944444444444445
"MISSING","MISSING","presencial","31-12-2018","MISSING","MISSING","MISSING","MISSING",870.0,984.0,5330.0,3.0,31.0,12.0,"curso",,"calificado","operador de capacitación",100.0,11.0,2018.0,81.83363148479428,25420.02811227532,1872.6940966010734,6.944444444444445
"MISSING","MISSING","presencial","31-12-2019","MISSING","MISSING","MISSING","MISSING",1042.0,984.0,5330.0,4.0,31.0,12.0,"curso",,"calificado","operador de capacitación",100.0,11.0,2019.0,81.83363148479428,25420.02811227532,1872.6940966010734,6.944444444444445
"educación y capacitación","capacitación","presencial","31-12-2021","MISSING","20-07-2021","quito","pichincha",498.0,1015.0,656.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",240.0,1650.2095238095228,2021.0,81.83363148479428,25420.02811227532,1872.6940966010734,27.97619047619048
"actividades de enseñanza","enseñanza","desconocida","31-12-2021","MISSING","MISSING","guayaquil","guayas",499.0,1049.0,6259.0,6.0,31.0,12.0,"perfil","formación de formadores","calificado","operador de capacitación",6.0,250.0,2021.0,81.83363148479428,25420.02811227532,1872.6940966010734,1.1363636363636365
"administración y legislación","atención y servicios de oficina","presencial","31-12-2021","MISSING","MISSING","quito","pichincha",500.0,1147.0,4042.0,6.0,31.0,12.0,"curso","atención y servicio al cliente","calificado","operador de capacitación",16.0,110.0139682539682,2021.0,81.83363148479428,25420.02811227532,1872.6940966010734,0.984849484073092
"administración y legislación","atención y servicios de oficina","online","31-12-2021","MISSING","MISSING","quito","pichincha",501.0,1147.0,4087.0,6.0,31.0,12.0,"curso","atención y servicio al cliente","calificado","operador de capacitación",16.0,110.0139682539682,2021.0,81.83363148479428,25420.02811227532,1872.6940966010734,0.984849484073092
"educación y capacitación","capacitación","presencial","31-12-2021","MISSING","MISSING","quito","pichincha",502.0,1147.0,4054.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",280.0,1925.2444444444432,2021.0,81.83363148479428,25420.02811227532,1872.6940966010734,27.97619047619048
"servicios socioculturales y a la comunidad","salud y medicina","presencial","31-12-2021","MISSING","MISSING","quito","pichincha",503.0,1147.0,4079.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",60.0,115.8,2021.0,81.83363148479428,25420.02811227532,1872.6940966010734,57.738095238095234
"administración y legislación","atención y servicios de oficina","presencial","31-12-2021","MISSING","MISSING","quito","pichincha",504.0,1147.0,4041.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",20.0,137.51746031746023,2021.0,81.83363148479428,25420.02811227532,1872.6940966010734,0.984849484073092
"administración y legislación","atención y servicios de oficina","online","31-12-2021","MISSING","MISSING","quito","pichincha",505.0,1147.0,4091.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",20.0,137.51746031746023,2021.0,81.83363148479428,25420.02811227532,1872.6940966010734,0.984849484073092
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2021","MISSING","MISSING","quito","pichincha",506.0,1147.0,4062.0,6.0,31.0,12.0,"curso","prevención de trabajos en alturas","calificado","operador de capacitación",20.0,528.8000000000001,2021.0,81.83363148479428,25420.02811227532,1872.6940966010734,1.4805278403604765
"procesos industriales","seguridad prevención de riesgos e higiene industrial","online","31-12-2021","MISSING","MISSING","quito","pichincha",507.0,1147.0,4086.0,6.0,31.0,12.0,"curso","prevención de trabajos en alturas","calificado","operador de capacitación",20.0,36.8,2021.0,81.83363148479428,25420.02811227532,1872.6940966010734,20.680740110656426
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2021","MISSING","MISSING","quito","pichincha",508.0,1147.0,4066.0,6.0,31.0,12.0,"curso","prevención en el manejo de desechos hospitalarios","calificado","operador de capacitación",40.0,528.8000000000001,2021.0,81.83363148479428,25420.02811227532,1872.6940966010734,1.4805278403604765
"servicios socioculturales y a la comunidad","salud y medicina","presencial","31-12-2021","MISSING","MISSING","quito","pichincha",509.0,1147.0,4084.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",40.0,528.8000000000001,2021.0,81.83363148479428,25420.02811227532,1872.6940966010734,57.738095238095234
"procesos industriales","MISSING","presencial","31-12-2021","MISSING","MISSING","quito","pichincha",510.0,1147.0,4061.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",40.0,528.8000000000001,2021.0,81.83363148479428,25420.02811227532,1872.6940966010734,6.944444444444445
"finanzas comercio y ventas","marketing y ventas","online","31-12-2021","MISSING","MISSING","quito","pichincha",511.0,1147.0,4092.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",16.0,29.44,2021.0,81.83363148479428,25420.02811227532,1872.6940966010734,8.432358012144478
"tecnologías de la información y comunicación","programas de escritorio","presencial","31-12-2021","MISSING","MISSING","MISSING","pichincha",512.0,1163.0,286.0,6.0,31.0,12.0,"curso","excel intermedio","calificado","operador de capacitación",40.0,360.8,2021.0,81.83363148479428,25420.02811227532,1872.6940966010734,0.4683375824828322
"tecnologías de la información y comunicación","programas de escritorio","online","31-12-2021","MISSING","MISSING","MISSING","pichincha",513.0,1163.0,289.0,6.0,31.0,12.0,"curso","excel intermedio","calificado","operador de capacitación",40.0,266.4,2021.0,81.83363148479428,25420.02811227532,1872.6940966010734,0.4683375824828322
"comunicación y artes gráficas","MISSING","presencial","31-12-2021","MISSING","MISSING","MISSING","pichincha",514.0,1163.0,285.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",40.0,760.8,2021.0,81.83363148479428,25420.02811227532,1872.6940966010734,6.944444444444445
"comunicación y artes gráficas","MISSING","online","31-12-2021","MISSING","MISSING","MISSING","pichincha",515.0,1163.0,288.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",40.0,60.0,2021.0,81.83363148479428,25420.02811227532,1872.6940966010734,6.944444444444445
"administración y legislación","administración contable y de costos","presencial","31-12-2021","MISSING","MISSING","MISSING","pichincha",516.0,1163.0,284.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",40.0,1187.6,2021.0,81.83363148479428,25420.02811227532,1872.6940966010734,5.6547451675931315
"administración y legislación","administración contable y de costos","online","31-12-2021","MISSING","MISSING","MISSING","pichincha",517.0,1163.0,287.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",40.0,44.8,2021.0,81.83363148479428,25420.02811227532,1872.6940966010734,5.6547451675931315
"tecnologías de la información y comunicación","hardware y equipos","presencial","31-12-2021","instituto tecnologico superior almirante illingworth","7/10/2021","guayaquil","guayas",518.0,1208.0,4739.0,6.0,31.0,12.0,"curso","ensamblaje y mantenimiento de computadoras","calificado","operador de capacitación",30.0,267.9,2021.0,81.83363148479428,25420.02811227532,1872.6940966010734,0.15878595508791898
"tecnologías de la información y comunicación","hardware y equipos","presencial","31-12-2021","instituto tecnologico superior almirante illingworth","7/10/2021","guayaquil","guayas",519.0,1208.0,4741.0,6.0,31.0,12.0,"curso","robótica intermedia con arduino","calificado","operador de capacitación",30.0,315.0,2021.0,81.83363148479428,25420.02811227532,1872.6940966010734,0.15878595508791898
"tecnologías de la información y comunicación","hardware y equipos","presencial","31-12-2018","instituto tecnologico superior almirante illingworth","7/10/2021","guayaquil","guayas",873.0,1208.0,4739.0,3.0,31.0,12.0,"curso","ensamblaje y mantenimiento de computadoras","calificado","operador de capacitación",30.0,267.9,2018.0,81.83363148479428,25420.02811227532,1872.6940966010734,0.3009843000081347
"comunicación y artes gráficas","gráfica","presencial","31-12-2018","instituto tecnologico superior almirante illingworth","7/10/2021","guayaquil","guayas",871.0,1208.0,4747.0,3.0,31.0,12.0,"curso","diseño gráfico digital","calificado","operador de capacitación",30.0,290.1,2018.0,81.83363148479428,25420.02811227532,1872.6940966010734,0.134222728382006
"comunicación y artes gráficas","gráfica","presencial","31-12-2018","instituto tecnologico superior almirante illingworth","7/10/2021","guayaquil","guayas",872.0,1208.0,4746.0,3.0,31.0,12.0,"curso","edición de audio y video","calificado","operador de capacitación",30.0,290.1,2018.0,81.83363148479428,25420.02811227532,1872.6940966010734,0.134222728382006
"tecnologías de la información y comunicación","hardware y equipos","presencial","31-12-2018","instituto tecnologico superior almirante illingworth","7/10/2021","guayaquil","guayas",874.0,1208.0,4740.0,3.0,31.0,12.0,"curso","robótica básica con arduino","calificado","operador de capacitación",30.0,315.0,2018.0,81.83363148479428,25420.02811227532,1872.6940966010734,0.3009843000081347
"tecnologías de la información y comunicación","hardware y equipos","presencial","31-12-2019","instituto tecnologico superior almirante illingworth","7/10/2021","guayaquil","guayas",1055.0,1208.0,4739.0,4.0,31.0,12.0,"curso","ensamblaje y mantenimiento de computadoras","calificado","operador de capacitación",30.0,267.9,2019.0,81.83363148479428,25420.02811227532,1872.6940966010734,0.23319504324954585
"tecnologías de la información y comunicación","hardware y equipos","presencial","31-12-2019","instituto tecnologico superior almirante illingworth","7/10/2021","guayaquil","guayas",1058.0,1208.0,4741.0,4.0,31.0,12.0,"curso","robótica intermedia con arduino","calificado","operador de capacitación",30.0,315.0,2019.0,81.83363148479428,25420.02811227532,1872.6940966010734,0.23319504324954585
"comunicación y artes gráficas","gráfica","presencial","31-12-2019","instituto tecnologico superior almirante illingworth","7/10/2021","guayaquil","guayas",1053.0,1208.0,4747.0,4.0,31.0,12.0,"curso","diseño gráfico digital","calificado","operador de capacitación",30.0,290.1,2019.0,81.83363148479428,25420.02811227532,1872.6940966010734,0.19930041487025135
"comunicación y artes gráficas","gráfica","presencial","31-12-2019","instituto tecnologico superior almirante illingworth","7/10/2021","guayaquil","guayas",1054.0,1208.0,4746.0,4.0,31.0,12.0,"curso","edición de audio y video","calificado","operador de capacitación",30.0,290.1,2019.0,81.83363148479428,25420.02811227532,1872.6940966010734,0.19930041487025135
"tecnologías de la información y comunicación","hardware y equipos","presencial","31-12-2019","instituto tecnologico superior almirante illingworth","7/10/2021","guayaquil","guayas",1057.0,1208.0,4740.0,4.0,31.0,12.0,"curso","robótica básica con arduino","calificado","operador de capacitación",30.0,315.0,2019.0,81.83363148479428,25420.02811227532,1872.6940966010734,0.23319504324954585
"tecnologías de la información y comunicación","redes","presencial","31-12-2019","instituto tecnologico superior almirante illingworth","7/10/2021","guayaquil","guayas",1056.0,1208.0,4749.0,4.0,31.0,12.0,"curso","redes lan cableadas e inalámbricas","calificado","operador de capacitación",30.0,442.5,2019.0,81.83363148479428,25420.02811227532,1872.6940966010734,0.1666666666666666
"educación y capacitación","formación de instructores facilitadores monitores maestros guías formadores","virtual","31-12-2021","MISSING","MISSING","quito","pichincha",520.0,1242.0,5038.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",40.0,275.03492063492047,2021.0,81.83363148479428,25420.02811227532,1872.6940966010734,0.6935481707971247
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2021","MISSING","MISSING","quito","pichincha",521.0,1242.0,4989.0,6.0,31.0,12.0,"curso","prevención de trabajos en alturas","calificado","operador de capacitación",8.0,528.72,2021.0,81.83363148479428,25420.02811227532,1872.6940966010734,1.4805278403604765
"procesos industriales","seguridad prevención de riesgos e higiene industrial","virtual","31-12-2021","MISSING","MISSING","quito","pichincha",522.0,1242.0,5005.0,6.0,31.0,12.0,"curso","prevención de trabajos en alturas","calificado","operador de capacitación",8.0,104.48,2021.0,81.83363148479428,25420.02811227532,1872.6940966010734,41.07142857142857
"educación y capacitación","capacitación","virtual","31-12-2021","MISSING","MISSING","quito","pichincha",523.0,1242.0,5034.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",20.0,137.51746031746023,2021.0,81.83363148479428,25420.02811227532,1872.6940966010734,27.97619047619048
"administración y legislación","atención y servicios de oficina","online","31-12-2021","MISSING","MISSING","quito","pichincha",524.0,1243.0,1687.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",8.0,55.006984126984094,2021.0,81.83363148479428,25420.02811227532,1872.6940966010734,0.984849484073092
"administración y legislación","administración general","online","31-12-2021","MISSING","MISSING","quito","pichincha",525.0,1243.0,1686.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",8.0,55.006984126984094,2021.0,81.83363148479428,25420.02811227532,1872.6940966010734,5.335761920429985
"servicios socioculturales y a la comunidad","salud y medicina","presencial","31-12-2021","MISSING","MISSING","guayaquil","guayas",526.0,1280.0,5344.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",16.0,289.92,2021.0,81.83363148479428,25420.02811227532,1872.6940966010734,57.738095238095234
"servicios socioculturales y a la comunidad","salud y medicina","presencial","31-12-2021","MISSING","MISSING","guayaquil","guayas",527.0,1280.0,5348.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",30.0,290.1,2021.0,81.83363148479428,25420.02811227532,1872.6940966010734,57.738095238095234
"servicios socioculturales y a la comunidad","salud y medicina","presencial","31-12-2021","MISSING","MISSING","guayaquil","guayas",528.0,1280.0,5349.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",8.0,150.0,2021.0,81.83363148479428,25420.02811227532,1872.6940966010734,57.738095238095234
"administración y legislación","atención y servicios de oficina","presencial","31-12-2021","klavempresarial compañia anonima","2/9/2021","quito","pichincha",529.0,1286.0,90.0,6.0,31.0,12.0,"curso","actualización en técnicas de redacción y ortografía","calificado","operador de capacitación",16.0,110.0139682539682,2021.0,81.83363148479428,25420.02811227532,1872.6940966010734,0.5149662053427744
"administración y legislación","atención y servicios de oficina","online","31-12-2021","klavempresarial compañia anonima","2/9/2021","quito","pichincha",530.0,1286.0,169.0,6.0,31.0,12.0,"curso","actualización en técnicas de redacción y ortografía","calificado","operador de capacitación",16.0,110.0139682539682,2021.0,81.83363148479428,25420.02811227532,1872.6940966010734,0.5149662053427744
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2021","klavempresarial compañia anonima","2/9/2021","quito","pichincha",531.0,1286.0,140.0,6.0,31.0,12.0,"curso","brigadas contra incendios","calificado","operador de capacitación",12.0,528.72,2021.0,81.83363148479428,25420.02811227532,1872.6940966010734,1.4805278403604765
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2021","klavempresarial compañia anonima","2/9/2021","quito","pichincha",532.0,1286.0,154.0,6.0,31.0,12.0,"curso","brigadas de evacuación y rescate","calificado","operador de capacitación",12.0,528.72,2021.0,81.83363148479428,25420.02811227532,1872.6940966010734,1.4805278403604765
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2021","klavempresarial compañia anonima","2/9/2021","quito","pichincha",533.0,1286.0,148.0,6.0,31.0,12.0,"curso","brigadas de primeros auxilios","calificado","operador de capacitación",12.0,528.72,2021.0,81.83363148479428,25420.02811227532,1872.6940966010734,1.4805278403604765
"administración y legislación","atención y servicios de oficina","presencial","31-12-2021","klavempresarial compañia anonima","2/9/2021","quito","pichincha",534.0,1286.0,92.0,6.0,31.0,12.0,"curso","excelencia y calidad en el servicio y atención al cliente","calificado","operador de capacitación",8.0,55.006984126984094,2021.0,81.83363148479428,25420.02811227532,1872.6940966010734,0.5149662053427744
"educación y capacitación","formación de instructores facilitadores monitores maestros guías formadores","presencial","31-12-2021","klavempresarial compañia anonima","2/9/2021","quito","pichincha",535.0,1286.0,124.0,6.0,31.0,12.0,"curso","formación de formadores","calificado","operador de capacitación",16.0,110.0139682539682,2021.0,81.83363148479428,25420.02811227532,1872.6940966010734,0.5954296749275828
"finanzas comercio y ventas","riesgo financiero","presencial","31-12-2021","klavempresarial compañia anonima","2/9/2021","quito","pichincha",536.0,1286.0,120.0,6.0,31.0,12.0,"curso","formación integral para cajeros bancarios","calificado","operador de capacitación",40.0,528.8000000000001,2021.0,81.83363148479428,25420.02811227532,1872.6940966010734,3.459929192146766
"finanzas comercio y ventas","riesgo financiero","virtual","31-12-2021","klavempresarial compañia anonima","2/9/2021","quito","pichincha",537.0,1286.0,158.0,6.0,31.0,12.0,"curso","formación integral para cajeros bancarios","calificado","operador de capacitación",40.0,104.4,2021.0,81.83363148479428,25420.02811227532,1872.6940966010734,3.459929192146766
"finanzas comercio y ventas","detección de circulante y documentos falsos","presencial","31-12-2021","klavempresarial compañia anonima","2/9/2021","quito","pichincha",538.0,1286.0,123.0,6.0,31.0,12.0,"curso","grafología y seguridad en documentos","calificado","operador de capacitación",8.0,528.72,2021.0,81.83363148479428,25420.02811227532,1872.6940966010734,1.4161570646926296
"administración y legislación","gestión del talento humano","presencial","31-12-2021","klavempresarial compañia anonima","2/9/2021","quito","pichincha",539.0,1286.0,72.0,6.0,31.0,12.0,"curso","liderazgo integral","calificado","operador de capacitación",8.0,55.006984126984094,2021.0,81.83363148479428,25420.02811227532,1872.6940966010734,1.4161570646926296
"administración y legislación","gestión del talento humano","presencial","31-12-2021","klavempresarial compañia anonima","2/9/2021","quito","pichincha",540.0,1286.0,76.0,6.0,31.0,12.0,"curso","liderazgo y manejo de conflictos","calificado","operador de capacitación",16.0,110.0139682539682,2021.0,81.83363148479428,25420.02811227532,1872.6940966010734,1.4161570646926296
"administración y legislación","gestión del talento humano","online","31-12-2021","klavempresarial compañia anonima","2/9/2021","quito","pichincha",541.0,1286.0,159.0,6.0,31.0,12.0,"curso","liderazgo y manejo de conflictos","calificado","operador de capacitación",16.0,110.0139682539682,2021.0,81.83363148479428,25420.02811227532,1872.6940966010734,1.4161570646926296
"administración y legislación","gestión del talento humano","presencial","31-12-2021","klavempresarial compañia anonima","2/9/2021","quito","pichincha",542.0,1286.0,80.0,6.0,31.0,12.0,"curso","motivación y trabajo en equipo","calificado","operador de capacitación",8.0,55.006984126984094,2021.0,81.83363148479428,25420.02811227532,1872.6940966010734,1.4161570646926296
"administración y legislación","gestión del talento humano","online","31-12-2021","klavempresarial compañia anonima","2/9/2021","quito","pichincha",543.0,1286.0,160.0,6.0,31.0,12.0,"curso","motivación y trabajo en equipo","calificado","operador de capacitación",8.0,55.006984126984094,2021.0,81.83363148479428,25420.02811227532,1872.6940966010734,1.4161570646926296
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2021","klavempresarial compañia anonima","2/9/2021","quito","pichincha",544.0,1286.0,144.0,6.0,31.0,12.0,"curso","prevención de riesgos ergonómicos","calificado","operador de capacitación",12.0,528.72,2021.0,81.83363148479428,25420.02811227532,1872.6940966010734,1.4805278403604765
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2021","klavempresarial compañia anonima","2/9/2021","quito","pichincha",545.0,1286.0,145.0,6.0,31.0,12.0,"curso","prevención de riesgos laborales","calificado","operador de capacitación",12.0,528.72,2021.0,81.83363148479428,25420.02811227532,1872.6940966010734,1.4805278403604765
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2021","klavempresarial compañia anonima","2/9/2021","quito","pichincha",546.0,1286.0,147.0,6.0,31.0,12.0,"curso","prevención de riesgos psicosociales","calificado","operador de capacitación",18.0,528.84,2021.0,81.83363148479428,25420.02811227532,1872.6940966010734,1.4805278403604765
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2021","klavempresarial compañia anonima","2/9/2021","quito","pichincha",547.0,1286.0,149.0,6.0,31.0,12.0,"curso","prevención de trabajos en alturas","calificado","operador de capacitación",18.0,528.84,2021.0,81.83363148479428,25420.02811227532,1872.6940966010734,1.4805278403604765
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2021","klavempresarial compañia anonima","2/9/2021","quito","pichincha",548.0,1286.0,65.0,6.0,31.0,12.0,"curso","prevención del manejo de vehículos livianos / prevención del manejo de vehículos pesados","calificado","operador de capacitación",12.0,528.72,2021.0,81.83363148479428,25420.02811227532,1872.6940966010734,1.4805278403604765
"procesos industriales","seguridad prevención de riesgos e higiene industrial","online","31-12-2021","klavempresarial compañia anonima","2/9/2021","quito","pichincha",549.0,1286.0,66.0,6.0,31.0,12.0,"curso","prevención del manejo de vehículos livianos / prevención del manejo de vehículos pesados","calificado","operador de capacitación",12.0,22.08,2021.0,81.83363148479428,25420.02811227532,1872.6940966010734,20.680740110656426
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2021","klavempresarial compañia anonima","2/9/2021","quito","pichincha",550.0,1286.0,146.0,6.0,31.0,12.0,"curso","reglamento de seguridad y salud - organismos paritarios","calificado","operador de capacitación",12.0,528.72,2021.0,81.83363148479428,25420.02811227532,1872.6940966010734,1.4805278403604765
"tecnologías de la información y comunicación","control de calidad","presencial","31-12-2021","klavempresarial compañia anonima","2/9/2021","quito","pichincha",551.0,1286.0,104.0,6.0,31.0,12.0,"curso","seguridad de la información y seguridad informática","calificado","operador de capacitación",16.0,110.0139682539682,2021.0,81.83363148479428,25420.02811227532,1872.6940966010734,0.1609269391696169
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2018","klavempresarial compañia anonima","2/9/2021","quito","pichincha",875.0,1286.0,154.0,3.0,31.0,12.0,"curso","brigadas de evacuación y rescate","calificado","operador de capacitación",12.0,528.72,2018.0,81.83363148479428,25420.02811227532,1872.6940966010734,1.4805278403604765
"finanzas comercio y ventas","riesgo financiero","presencial","31-12-2018","klavempresarial compañia anonima","2/9/2021","quito","pichincha",876.0,1286.0,120.0,3.0,31.0,12.0,"curso","formación integral para cajeros bancarios","calificado","operador de capacitación",40.0,528.8000000000001,2018.0,81.83363148479428,25420.02811227532,1872.6940966010734,1.2552301255230125
"finanzas comercio y ventas","riesgo financiero","virtual","31-12-2018","klavempresarial compañia anonima","2/9/2021","quito","pichincha",877.0,1286.0,158.0,3.0,31.0,12.0,"curso","formación integral para cajeros bancarios","calificado","operador de capacitación",40.0,104.4,2018.0,81.83363148479428,25420.02811227532,1872.6940966010734,1.2552301255230125
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2018","klavempresarial compañia anonima","2/9/2021","quito","pichincha",878.0,1286.0,146.0,3.0,31.0,12.0,"curso","reglamento de seguridad y salud - organismos paritarios","calificado","operador de capacitación",12.0,528.72,2018.0,81.83363148479428,25420.02811227532,1872.6940966010734,1.4805278403604765
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2019","klavempresarial compañia anonima","2/9/2021","quito","pichincha",1063.0,1286.0,154.0,4.0,31.0,12.0,"curso","brigadas de evacuación y rescate","calificado","operador de capacitación",12.0,528.72,2019.0,81.83363148479428,25420.02811227532,1872.6940966010734,1.4805278403604765
"finanzas comercio y ventas","riesgo financiero","presencial","31-12-2019","klavempresarial compañia anonima","2/9/2021","quito","pichincha",1065.0,1286.0,120.0,4.0,31.0,12.0,"curso","formación integral para cajeros bancarios","calificado","operador de capacitación",40.0,528.8000000000001,2019.0,81.83363148479428,25420.02811227532,1872.6940966010734,1.641454779530093
"finanzas comercio y ventas","riesgo financiero","virtual","31-12-2019","klavempresarial compañia anonima","2/9/2021","quito","pichincha",1066.0,1286.0,158.0,4.0,31.0,12.0,"curso","formación integral para cajeros bancarios","calificado","operador de capacitación",40.0,104.4,2019.0,81.83363148479428,25420.02811227532,1872.6940966010734,1.641454779530093
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2019","klavempresarial compañia anonima","2/9/2021","quito","pichincha",1069.0,1286.0,146.0,4.0,31.0,12.0,"curso","reglamento de seguridad y salud - organismos paritarios","calificado","operador de capacitación",12.0,528.72,2019.0,81.83363148479428,25420.02811227532,1872.6940966010734,1.4805278403604765
"tecnologías de la información y comunicación","programas de escritorio","presencial","31-12-2019","klavempresarial compañia anonima","2/9/2021","quito","pichincha",1064.0,1286.0,100.0,4.0,31.0,12.0,"curso","excel intermedio","calificado","operador de capacitación",16.0,110.0139682539682,2019.0,81.83363148479428,25420.02811227532,1872.6940966010734,0.4023173479240425
"finanzas comercio y ventas","marketing y ventas","presencial","31-12-2019","klavempresarial compañia anonima","2/9/2021","quito","pichincha",1067.0,1286.0,105.0,4.0,31.0,12.0,"curso","habilidades de negociación eficaz","calificado","operador de capacitación",8.0,528.72,2019.0,81.83363148479428,25420.02811227532,1872.6940966010734,0.0965561635017702
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2019","klavempresarial compañia anonima","2/9/2021","quito","pichincha",1068.0,1286.0,143.0,4.0,31.0,12.0,"curso","manejo seguro de montacargas","calificado","operador de capacitación",18.0,528.84,2019.0,81.83363148479428,25420.02811227532,1872.6940966010734,1.4805278403604765
"educación y capacitación","capacitación","presencial","31-12-2021","MISSING","MISSING","quito","pichincha",552.0,1296.0,2653.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",8.0,55.006984126984094,2021.0,81.83363148479428,25420.02811227532,1872.6940966010734,27.97619047619048
