time_bot,id_bot,doc_name,session,failed_session,expired_session,start_page,end_page,page,n_rows,n_cols,message
2023-02-03 23:28:27.310576,3,pcoec,0,0,0,14784,19712,14784,0,0,START PROGRAM
2023-02-03 23:30:13.747863,3,pcoec,1,0,0,14784,19712,14784,0,0,"Portal Web Loaded, Go to Page"
2023-02-03 23:30:49.318900,3,pcoec,1,0,0,14784,19712,14784,0,0,Check Expired session in FIND LAST PAGE MINED
2023-02-03 23:30:49.559526,3,pcoec,1,1,0,14784,19712,14784,0,0,falied session
2023-02-03 23:31:09.917361,3,pcoec,1,1,0,14784,19712,14784,0,0,RESTART PROGRAM
2023-02-03 23:32:37.044460,3,pcoec,2,1,0,14784,19712,14784,0,0,"Portal Web Loaded, Go to Page"
2023-02-03 23:33:12.908196,3,pcoec,2,1,0,14784,19712,14784,0,0,Check Expired session in FIND LAST PAGE MINED
2023-02-03 23:33:21.518478,3,pcoec,2,2,0,14784,19712,14784,0,0,falied session
2023-02-03 23:33:42.188645,3,pcoec,2,2,0,14784,19712,14784,0,0,RESTART PROGRAM
2023-02-03 23:35:32.103034,3,pcoec,3,2,0,14784,19712,14784,0,0,"Portal Web Loaded, Go to Page"
2023-02-03 23:36:07.481297,3,pcoec,3,2,0,14784,19712,14784,0,0,Check Expired session in FIND LAST PAGE MINED
2023-02-03 23:36:07.653298,3,pcoec,3,3,0,14784,19712,14784,0,0,falied session
2023-02-03 23:36:28.355104,3,pcoec,3,3,0,14784,19712,14784,0,0,RESTART PROGRAM
2023-02-03 23:38:52.610826,3,pcoec,4,3,0,14784,19712,14784,0,0,"Portal Web Loaded, Go to Page"
2023-02-03 23:39:28.024611,3,pcoec,4,3,0,14784,19712,14784,0,0,Check Expired session in FIND LAST PAGE MINED
2023-02-03 23:39:28.241632,3,pcoec,4,4,0,14784,19712,14784,0,0,falied session
2023-02-03 23:39:31.509101,3,pcoec,4,4,0,14784,19712,14784,0,0,RESTART PROGRAM
2023-02-03 23:42:17.301369,3,pcoec,7,6,0,14784,19712,14784,0,0,"Portal Web Loaded, Go to Page"
2023-02-03 23:42:52.734801,3,pcoec,7,6,0,14784,19712,14784,0,0,Check Expired session in FIND LAST PAGE MINED
2023-02-03 23:42:53.049085,3,pcoec,7,7,0,14784,19712,14784,0,0,falied session
2023-02-03 23:43:11.845354,3,pcoec,7,7,0,14784,19712,14784,0,0,RESTART PROGRAM
2023-02-03 23:44:17.417748,3,pcoec,8,7,0,14784,19712,14784,0,0,"Portal Web Loaded, Go to Page"
2023-02-03 23:44:52.909342,3,pcoec,8,7,0,14784,19712,14784,0,0,Check Expired session in FIND LAST PAGE MINED
2023-02-03 23:44:53.166360,3,pcoec,8,8,0,14784,19712,14784,0,0,falied session
2023-02-03 23:45:02.920048,3,pcoec,8,8,0,14784,19712,14784,0,0,RESTART PROGRAM
2023-02-03 23:46:17.444637,3,pcoec,9,8,0,14784,19712,14784,0,0,"Portal Web Loaded, Go to Page"
2023-02-03 23:46:52.960369,3,pcoec,9,8,0,14784,19712,14784,0,0,Check Expired session in FIND LAST PAGE MINED
2023-02-03 23:46:53.237128,3,pcoec,9,9,0,14784,19712,14784,0,0,falied session
2023-02-03 23:46:57.089675,3,pcoec,9,9,0,14784,19712,14784,0,0,RESTART PROGRAM
2023-02-03 23:48:08.478752,3,pcoec,11,10,0,14784,19712,14784,0,0,"Portal Web Loaded, Go to Page"
2023-02-03 23:48:43.816520,3,pcoec,11,10,0,14784,19712,14784,0,0,Check Expired session in FIND LAST PAGE MINED
2023-02-03 23:48:43.939942,3,pcoec,11,11,0,14784,19712,14784,0,0,falied session
2023-02-03 23:48:53.367299,3,pcoec,11,11,0,14784,19712,14784,0,0,RESTART PROGRAM
2023-02-03 23:50:58.380015,3,pcoec,13,12,0,14784,19712,14784,0,0,"Portal Web Loaded, Go to Page"
2023-02-03 23:51:33.823170,3,pcoec,13,12,0,14784,19712,14784,0,0,Check Expired session in FIND LAST PAGE MINED
2023-02-03 23:51:34.155323,3,pcoec,13,13,0,14784,19712,14784,0,0,falied session
2023-02-03 23:51:45.630553,3,pcoec,13,13,0,14784,19712,14784,0,0,RESTART PROGRAM
2023-02-03 23:53:59.084520,3,pcoec,15,14,0,14784,19712,14784,0,0,"Portal Web Loaded, Go to Page"
2023-02-03 23:54:43.803921,3,pcoec,15,14,0,14784,19712,14784,0,0,Check Expired session in FIND LAST PAGE MINED
2023-02-03 23:54:43.955109,3,pcoec,15,15,0,14784,19712,14784,0,0,falied session
2023-02-03 23:54:48.570075,3,pcoec,15,15,0,14784,19712,14784,0,0,RESTART PROGRAM
2023-02-03 23:56:02.354573,3,pcoec,16,15,0,14784,19712,14784,0,0,"Portal Web Loaded, Go to Page"
2023-02-03 23:56:45.784815,3,pcoec,16,15,0,14784,19712,14784,0,0,Check Expired session in FIND LAST PAGE MINED
2023-02-03 23:56:46.487246,3,pcoec,16,16,0,14784,19712,14784,0,0,falied session
2023-02-03 23:56:50.771843,3,pcoec,16,16,0,14784,19712,14784,0,0,RESTART PROGRAM
2023-02-03 23:57:55.035105,3,pcoec,17,16,0,14784,19712,14784,0,0,"Portal Web Loaded, Go to Page"
2023-02-03 23:58:55.398431,3,pcoec,17,16,0,14784,19712,14784,0,0,Check Expired session in FIND LAST PAGE MINED
2023-02-03 23:58:55.473432,3,pcoec,17,17,0,14784,19712,14784,0,0,falied session
2023-02-03 23:58:59.758328,3,pcoec,17,17,0,14784,19712,14784,0,0,RESTART PROGRAM
2023-02-04 00:00:45.722314,3,pcoec,18,17,0,14784,19712,14784,0,0,"Portal Web Loaded, Go to Page"
2023-02-04 00:01:36.881883,3,pcoec,18,17,0,14784,19712,14784,0,0,Check Expired session in FIND LAST PAGE MINED
2023-02-04 00:01:37.026887,3,pcoec,18,18,0,14784,19712,14784,0,0,falied session
2023-02-04 00:01:54.687307,3,pcoec,18,18,0,14784,19712,14784,0,0,RESTART PROGRAM
2023-02-04 00:04:06.328420,3,pcoec,20,19,0,14784,19712,14784,0,0,"Portal Web Loaded, Go to Page"
2023-02-04 00:04:48.009804,3,pcoec,20,19,0,14784,19712,14784,0,0,Check Expired session in FIND LAST PAGE MINED
2023-02-04 00:04:48.535967,3,pcoec,20,20,0,14784,19712,14784,0,0,falied session
2023-02-04 00:04:51.797435,3,pcoec,20,20,0,14784,19712,14784,0,0,RESTART PROGRAM
2023-02-04 00:06:37.613458,3,pcoec,22,21,0,14784,19712,14784,0,0,"Portal Web Loaded, Go to Page"
2023-02-04 00:07:13.024489,3,pcoec,22,21,0,14784,19712,14784,0,0,Check Expired session in FIND LAST PAGE MINED
2023-02-04 00:07:37.900099,3,pcoec,22,22,0,14784,19712,14784,0,0,falied session
2023-02-04 00:09:03.138910,3,pcoec,22,22,0,14784,19712,14784,0,0,RESTART PROGRAM
