time_bot,id_bot,doc_name,session,failed_session,expired_session,start_page,end_page,page,n_rows,n_cols,message
2023-02-05 01:28:53.484049,7,pcoc,0,0,0,21427,24488,21427,0,0,START PROGRAM
2023-02-09 00:36:48.942426,7,pcoc,0,0,0,21427,24488,21427,0,0,RESTART PROGRAM
2023-02-09 00:39:31.141178,7,pcoc,2,1,0,21427,24488,21427,0,0,"Portal Web Loaded, Go to Page"
2023-02-09 00:40:19.355158,7,pcoc,2,1,0,21427,24488,21427,0,0,Check Expired session in FIND LAST PAGE MINED
2023-02-09 00:40:19.534152,7,pcoc,2,2,0,21427,24488,21427,0,0,falied session
2023-02-09 00:40:25.196722,7,pcoc,2,2,0,21427,24488,21427,0,0,RESTART PROGRAM
2023-02-09 00:41:49.187989,7,pcoc,3,2,0,21427,24488,21427,0,0,"Portal Web Loaded, Go to Page"
2023-02-09 00:42:30.018174,7,pcoc,3,2,0,21427,24488,21427,0,0,Check Expired session in FIND LAST PAGE MINED
2023-02-09 00:42:30.205175,7,pcoc,3,3,0,21427,24488,21427,0,0,falied session
2023-02-09 00:42:38.577174,7,pcoc,3,3,0,21427,24488,21427,0,0,RESTART PROGRAM
2023-02-09 00:43:35.197556,7,pcoc,4,3,0,21427,24488,21427,0,0,"Portal Web Loaded, Go to Page"
2023-02-09 00:44:40.734139,7,pcoc,4,3,0,21427,24488,21427,0,0,Check Expired session in FIND LAST PAGE MINED
2023-02-09 00:44:56.439457,7,pcoc,4,4,0,21427,24488,21427,0,0,falied session
2023-02-09 00:45:14.955957,7,pcoc,4,4,0,21427,24488,21427,0,0,RESTART PROGRAM
2023-02-09 00:46:38.886429,7,pcoc,5,4,0,21427,24488,21427,0,0,"Portal Web Loaded, Go to Page"
2023-02-09 00:47:14.630600,7,pcoc,5,4,0,21427,24488,21427,0,0,Check Expired session in FIND LAST PAGE MINED
2023-02-09 00:47:15.273227,7,pcoc,5,5,0,21427,24488,21427,0,0,falied session
2023-02-09 00:47:22.024629,7,pcoc,5,5,0,21427,24488,21427,0,0,RESTART PROGRAM
2023-02-09 00:48:48.169876,7,pcoc,7,6,0,21427,24488,21427,0,0,"Portal Web Loaded, Go to Page"
2023-02-09 00:49:23.977352,7,pcoc,7,6,0,21427,24488,21427,0,0,Check Expired session in FIND LAST PAGE MINED
2023-02-09 00:49:24.181352,7,pcoc,7,7,0,21427,24488,21427,0,0,falied session
2023-02-09 00:49:27.278353,7,pcoc,7,7,0,21427,24488,21427,0,0,RESTART PROGRAM
2023-02-09 00:51:05.405447,7,pcoc,9,8,0,21427,24488,21427,0,0,"Portal Web Loaded, Go to Page"
2023-02-09 00:51:41.241060,7,pcoc,9,8,0,21427,24488,21427,0,0,Check Expired session in FIND LAST PAGE MINED
2023-02-09 00:51:41.571354,7,pcoc,9,9,0,21427,24488,21427,0,0,falied session
2023-02-09 00:51:49.192995,7,pcoc,9,9,0,21427,24488,21427,0,0,RESTART PROGRAM
2023-02-09 00:52:36.632707,7,pcoc,10,9,0,21427,24488,21427,0,0,"Portal Web Loaded, Go to Page"
2023-02-09 00:53:12.787265,7,pcoc,10,9,0,21427,24488,21427,0,0,Check Expired session in FIND LAST PAGE MINED
2023-02-09 00:53:12.950266,7,pcoc,10,10,0,21427,24488,21427,0,0,falied session
2023-02-09 00:53:15.580271,7,pcoc,10,10,0,21427,24488,21427,0,0,RESTART PROGRAM
2023-02-09 00:54:08.074977,7,pcoc,11,10,0,21427,24488,21427,0,0,"Portal Web Loaded, Go to Page"
2023-02-09 00:54:43.834203,7,pcoc,11,10,0,21427,24488,21427,0,0,Check Expired session in FIND LAST PAGE MINED
2023-02-09 00:54:44.224020,7,pcoc,11,11,0,21427,24488,21427,0,0,falied session
2023-02-09 00:54:51.095402,7,pcoc,11,11,0,21427,24488,21427,0,0,RESTART PROGRAM
2023-02-09 00:55:27.526209,7,pcoc,12,11,0,21427,24488,21427,0,0,"Portal Web Loaded, Go to Page"
