time_bot,id_bot,doc_name,session,failed_session,expired_session,start_page,end_page,page,n_rows,n_cols,message
2023-01-30 00:50:14.081483,0,pcoc,0,0,0,0,3061,0,0,0,START PROGRAM
2023-01-30 00:51:15.619846,0,pcoc,1,0,0,0,3061,0,0,0,"Portal Web Loaded, Go to Page"
2023-01-30 00:51:15.634377,0,pcoc,1,0,0,0,3061,0,0,0,Resume Mining
2023-01-30 00:51:16.648301,0,pcoc,1,0,0,0,3061,0,0,0,CSV Not Found
2023-01-30 01:36:14.657116,0,pcoc,1,0,0,0,3061,49,1000,7,Saved Data
2023-01-30 01:38:56.023012,0,pcoc,1,0,0,0,3061,49,0,0,Check Expired session in FIND LAST PAGE DETAIL MINED
2023-01-30 01:38:57.244028,0,pcoc,1,0,1,0,3061,49,0,0,Expired session
2023-01-30 01:39:27.753852,0,pcoc,1,0,1,0,3061,49,0,0,Fail Click
2023-01-30 01:39:27.765869,0,pcoc,1,0,1,0,3061,49,0,0,End Session
2023-01-30 01:39:51.160322,0,pcoc,1,0,1,0,3061,49,0,0,RESTART PROGRAM
2023-01-30 01:40:50.449924,0,pcoc,2,0,1,0,3061,49,0,0,"Portal Web Loaded, Go to Page"
2023-01-30 01:41:25.795093,0,pcoc,2,0,1,0,3061,49,0,0,Check Expired session in FIND LAST PAGE MINED
2023-01-30 04:57:01.689650,0,pcoc,52,48,3,0,3061,143,0,0,Check Expired session in FIND LAST PAGE MINED
2023-01-30 08:03:56.338839,0,pcoc,96,91,4,0,3061,198,13000,7,Saved Data
2023-01-30 08:06:07.512331,0,pcoc,96,91,4,0,3061,198,0,0,Check Expired session in FIND LAST PAGE DETAIL MINED
2023-01-30 08:06:07.543587,0,pcoc,96,91,5,0,3061,198,0,0,Expired session
2023-01-30 08:06:37.559209,0,pcoc,96,91,5,0,3061,198,0,0,Fail Click
2023-01-30 08:06:37.559209,0,pcoc,96,91,5,0,3061,198,0,0,End Session
2023-01-30 08:07:01.465457,0,pcoc,96,91,5,0,3061,198,0,0,RESTART PROGRAM
2023-01-30 08:07:39.685928,0,pcoc,97,91,5,0,3061,198,0,0,"Portal Web Loaded, Go to Page"
2023-01-30 08:08:19.452401,0,pcoc,97,91,5,0,3061,198,0,0,Check Expired session in FIND LAST PAGE MINED
2023-01-30 08:08:25.547760,0,pcoc,97,91,5,0,3061,198,0,0,Resume Mining
2023-01-30 08:09:42.657396,0,pcoc,97,91,5,0,3061,209,13240,7,Saved Data
2023-01-30 08:16:43.934732,0,pcoc,97,91,5,0,3061,209,13240,7,RESTART PROGRAM
2023-01-30 08:18:22.769891,0,pcoc,98,91,5,0,3061,209,13240,7,"Portal Web Loaded, Go to Page"
2023-01-30 08:19:29.596075,0,pcoc,98,91,5,0,3061,209,13240,7,Check Expired session in FIND LAST PAGE MINED
