time_bot,id_bot,doc_name,session,failed_session,expired_session,start_page,end_page,page,n_rows,n_cols,message
2023-02-05 01:28:12.630178,4,pcoc,0,0,0,12244,15305,12244,0,0,START PROGRAM
2023-02-09 00:36:26.451858,4,pcoc,0,0,0,12244,15305,12244,0,0,RESTART PROGRAM
2023-02-09 00:37:40.380516,4,pcoc,1,0,0,12244,15305,12244,0,0,"Portal Web Loaded, Go to Page"
2023-02-09 00:38:28.910067,4,pcoc,1,0,0,12244,15305,12244,0,0,Check Expired session in FIND LAST PAGE MINED
2023-02-09 00:38:29.147053,4,pcoc,1,1,0,12244,15305,12244,0,0,falied session
2023-02-09 00:39:07.828176,4,pcoc,1,1,0,12244,15305,12244,0,0,RESTART PROGRAM
2023-02-09 00:41:01.579970,4,pcoc,2,1,0,12244,15305,12244,0,0,"Portal Web Loaded, Go to Page"
2023-02-09 00:41:42.817969,4,pcoc,2,1,0,12244,15305,12244,0,0,Check Expired session in FIND LAST PAGE MINED
2023-02-09 00:41:43.049970,4,pcoc,2,2,0,12244,15305,12244,0,0,falied session
2023-02-09 00:41:45.951971,4,pcoc,2,2,0,12244,15305,12244,0,0,RESTART PROGRAM
2023-02-09 00:43:11.023172,4,pcoc,3,2,0,12244,15305,12244,0,0,"Portal Web Loaded, Go to Page"
2023-02-09 00:44:05.560647,4,pcoc,3,2,0,12244,15305,12244,0,0,Check Expired session in FIND LAST PAGE MINED
2023-02-09 00:44:05.670655,4,pcoc,3,3,0,12244,15305,12244,0,0,falied session
2023-02-09 00:44:19.576811,4,pcoc,3,3,0,12244,15305,12244,0,0,RESTART PROGRAM
2023-02-09 00:46:17.704563,4,pcoc,4,3,0,12244,15305,12244,0,0,"Portal Web Loaded, Go to Page"
2023-02-09 00:46:53.281987,4,pcoc,4,3,0,12244,15305,12244,0,0,Check Expired session in FIND LAST PAGE MINED
2023-02-09 00:46:54.422443,4,pcoc,4,4,0,12244,15305,12244,0,0,falied session
2023-02-09 00:46:59.846314,4,pcoc,4,4,0,12244,15305,12244,0,0,RESTART PROGRAM
2023-02-09 00:48:19.701281,4,pcoc,5,4,0,12244,15305,12244,0,0,"Portal Web Loaded, Go to Page"
2023-02-09 00:48:55.515261,4,pcoc,5,4,0,12244,15305,12244,0,0,Check Expired session in FIND LAST PAGE MINED
2023-02-09 00:48:55.734015,4,pcoc,5,5,0,12244,15305,12244,0,0,falied session
2023-02-09 00:48:59.575397,4,pcoc,5,5,0,12244,15305,12244,0,0,RESTART PROGRAM
2023-02-09 00:50:11.816188,4,pcoc,6,5,0,12244,15305,12244,0,0,"Portal Web Loaded, Go to Page"
2023-02-09 00:50:47.822177,4,pcoc,6,5,0,12244,15305,12244,0,0,Check Expired session in FIND LAST PAGE MINED
2023-02-09 00:50:48.080180,4,pcoc,6,6,0,12244,15305,12244,0,0,falied session
2023-02-09 00:50:52.935405,4,pcoc,6,6,0,12244,15305,12244,0,0,RESTART PROGRAM
2023-02-09 00:51:38.011838,4,pcoc,7,6,0,12244,15305,12244,0,0,"Portal Web Loaded, Go to Page"
2023-02-09 00:52:13.807896,4,pcoc,7,6,0,12244,15305,12244,0,0,Check Expired session in FIND LAST PAGE MINED
2023-02-09 00:52:14.262893,4,pcoc,7,7,0,12244,15305,12244,0,0,falied session
2023-02-09 00:52:20.550844,4,pcoc,7,7,0,12244,15305,12244,0,0,RESTART PROGRAM
2023-02-09 00:53:07.664620,4,pcoc,8,7,0,12244,15305,12244,0,0,"Portal Web Loaded, Go to Page"
2023-02-09 00:53:43.200877,4,pcoc,8,7,0,12244,15305,12244,0,0,Check Expired session in FIND LAST PAGE MINED
2023-02-09 00:53:43.551762,4,pcoc,8,8,0,12244,15305,12244,0,0,falied session
2023-02-09 00:53:47.615525,4,pcoc,8,8,0,12244,15305,12244,0,0,RESTART PROGRAM
2023-02-09 00:54:28.354537,4,pcoc,9,8,0,12244,15305,12244,0,0,"Portal Web Loaded, Go to Page"
2023-02-09 00:55:03.856616,4,pcoc,9,8,0,12244,15305,12244,0,0,Check Expired session in FIND LAST PAGE MINED
2023-02-09 00:55:03.961191,4,pcoc,9,9,0,12244,15305,12244,0,0,falied session
2023-02-09 00:55:09.129796,4,pcoc,9,9,0,12244,15305,12244,0,0,RESTART PROGRAM
2023-02-09 00:55:58.008012,4,pcoc,10,9,0,12244,15305,12244,0,0,"Portal Web Loaded, Go to Page"
2023-02-09 00:56:33.770004,4,pcoc,10,9,0,12244,15305,12244,0,0,Check Expired session in FIND LAST PAGE MINED
2023-02-09 00:56:34.066007,4,pcoc,10,10,0,12244,15305,12244,0,0,falied session
2023-02-09 00:56:49.984604,4,pcoc,10,10,0,12244,15305,12244,0,0,RESTART PROGRAM
2023-02-09 00:57:32.308955,4,pcoc,11,10,0,12244,15305,12244,0,0,"Portal Web Loaded, Go to Page"
2023-02-09 00:58:07.939346,4,pcoc,11,10,0,12244,15305,12244,0,0,Check Expired session in FIND LAST PAGE MINED
2023-02-09 00:58:08.300385,4,pcoc,11,11,0,12244,15305,12244,0,0,falied session
2023-02-09 00:58:22.815021,4,pcoc,11,11,0,12244,15305,12244,0,0,RESTART PROGRAM
2023-02-09 00:59:15.610076,4,pcoc,12,11,0,12244,15305,12244,0,0,"Portal Web Loaded, Go to Page"
2023-02-09 00:59:51.430573,4,pcoc,12,11,0,12244,15305,12244,0,0,Check Expired session in FIND LAST PAGE MINED
2023-02-09 00:59:51.638570,4,pcoc,12,12,0,12244,15305,12244,0,0,falied session
2023-02-09 01:00:01.080248,4,pcoc,12,12,0,12244,15305,12244,0,0,RESTART PROGRAM
2023-02-09 01:00:58.409659,4,pcoc,13,12,0,12244,15305,12244,0,0,"Portal Web Loaded, Go to Page"
2023-02-09 01:01:33.973023,4,pcoc,13,12,0,12244,15305,12244,0,0,Check Expired session in FIND LAST PAGE MINED
2023-02-09 01:01:34.161026,4,pcoc,13,13,0,12244,15305,12244,0,0,falied session
2023-02-09 01:01:39.509689,4,pcoc,13,13,0,12244,15305,12244,0,0,RESTART PROGRAM
