time_bot,id_bot,doc_name,session,failed_session,expired_session,start_page,end_page,page,n_rows,n_cols,message
2023-01-29 12:46:14.984743,0,pcci,0,0,0,0,4922,0,0,0,START PROGRAM
2023-01-29 12:46:37.119856,0,pcci,1,0,0,0,4922,0,0,0,"Page Loaded, Go to Page"
2023-01-29 12:46:37.125849,0,pcci,1,0,0,0,4922,0,0,0,Resume Mining
2023-01-29 12:46:38.135690,0,pcci,1,0,0,0,4922,0,0,0,CSV Not Found
2023-01-29 13:31:32.326200,0,pcci,1,0,0,0,4922,362,3620,5,Saved Data
2023-01-29 15:12:26.524467,0,pcci,1,0,0,0,4922,362,0,0,Check Expired session in FIND LAST PAGE DETAIL MINED
2023-01-29 16:04:42.223164,0,pcci,1,0,0,0,4922,362,0,0,RESTART PROGRAM
2023-01-29 16:04:59.229267,0,pcci,2,0,0,0,4922,362,0,0,"Page Loaded, Go to Page"
2023-01-29 16:05:50.489910,0,pcci,2,0,0,0,4922,339,0,0,Check Expired session in FIND LAST PAGE MINED
2023-01-29 16:05:56.886189,0,pcci,2,0,0,0,4922,362,0,0,Resume Mining
2023-01-29 16:49:53.464612,0,pcci,2,0,0,0,4922,698,7100,5,Saved Data
2023-01-29 16:50:30.917762,0,pcci,2,0,0,0,4922,698,0,0,Fail Click
2023-01-29 16:50:30.955528,0,pcci,2,0,0,0,4922,698,0,0,End Session
2023-01-29 16:51:19.165851,0,pcci,3,0,0,0,4922,362,0,0,"Page Loaded, Go to Page"
2023-01-29 16:51:26.742126,0,pcci,3,0,0,0,4922,47,0,0,Check Expired session in FIND LAST PAGE MINED
2023-01-29 16:51:53.311193,0,pcci,3,0,0,0,4922,362,0,0,Resume Mining
2023-01-29 17:05:56.774683,0,pcci,3,0,0,0,4922,504,8530,5,Saved Data
2023-01-29 17:14:33.017353,0,pcci,3,0,0,0,4922,504,8530,5,RESTART PROGRAM
2023-01-29 17:14:58.790370,0,pcci,4,0,0,0,4922,504,8530,5,"Page Loaded, Go to Page"
2023-01-29 17:18:07.543800,0,pcci,4,0,0,0,4922,499,8530,5,Check Expired session in FIND LAST PAGE MINED
2023-01-29 17:22:21.831164,0,pcci,4,0,0,0,4922,499,8530,5,RESTART PROGRAM
2023-01-29 17:22:45.386774,0,pcci,5,0,0,0,4922,499,8530,5,"Page Loaded, Go to Page"
2023-01-29 17:23:49.611238,0,pcci,5,0,0,0,4922,497,8530,5,Check Expired session in FIND LAST PAGE MINED
2023-01-29 17:23:54.856198,0,pcci,5,0,0,0,4922,499,8530,5,Resume Mining
2023-01-29 17:25:17.546100,0,pcci,5,0,0,0,4922,529,8840,5,Saved Data
2023-01-29 17:25:22.558948,0,pcci,5,0,0,0,4922,530,8530,5,Fail Click
2023-01-29 17:25:22.582947,0,pcci,5,0,0,0,4922,530,8530,5,End Session
2023-01-29 17:31:00.824944,0,pcci,5,0,0,0,4922,530,8530,5,RESTART PROGRAM
2023-01-29 17:31:31.116133,0,pcci,6,0,0,0,4922,530,8530,5,"Page Loaded, Go to Page"
2023-01-29 17:36:08.305320,0,pcci,6,0,0,0,4922,483,8530,5,Check Expired session in FIND LAST PAGE MINED
2023-01-29 17:36:16.861948,0,pcci,6,0,0,0,4922,530,8530,5,Resume Mining
2023-01-29 18:16:29.374886,0,pcci,6,0,0,0,4922,733,10658,5,Saved Data
2023-01-29 18:27:17.655989,0,pcci,6,0,0,0,4922,733,10658,5,RESTART PROGRAM
2023-01-29 18:27:40.412306,0,pcci,7,0,0,0,4922,733,10658,5,"Page Loaded, Go to Page"
2023-01-29 18:29:34.718073,0,pcci,7,0,0,0,4922,732,10658,5,Check Expired session in FIND LAST PAGE MINED
2023-01-29 18:29:39.906101,0,pcci,7,0,0,0,4922,733,10658,5,Resume Mining
2023-01-29 19:12:36.351550,0,pcci,7,0,0,0,4922,1015,13488,5,Saved Data
2023-01-29 19:15:11.773011,0,pcci,7,0,0,0,4922,1015,10658,5,Check Expired session in FIND LAST PAGE DETAIL MINED
2023-01-29 19:15:12.183790,0,pcci,7,0,1,0,4922,1015,10658,5,Expired session
2023-01-29 19:15:42.254344,0,pcci,7,0,1,0,4922,1015,10658,5,Fail Click
2023-01-29 19:15:42.841829,0,pcci,7,0,1,0,4922,1015,10658,5,End Sessions
2023-01-29 19:30:29.405250,0,pcci,7,0,1,0,4922,1015,10658,5,RESTART PROGRAM
2023-01-29 19:31:22.744011,0,pcci,8,0,1,0,4922,1015,10658,5,"Page Loaded, Go to Page"
2023-01-29 19:34:51.894562,0,pcci,8,0,1,0,4922,975,10658,5,Check Expired session in FIND LAST PAGE MINED
2023-01-29 19:35:00.655751,0,pcci,8,0,1,0,4922,1015,10658,5,Resume Mining
2023-01-29 20:08:04.226978,0,pcci,8,0,1,0,4922,1228,16408,5,Saved Data
2023-01-29 20:33:05.144112,0,pcci,8,0,1,0,4922,1228,16408,5,RESTART PROGRAM
2023-01-29 20:34:38.100206,0,pcci,9,0,1,0,4922,1228,16408,5,"Portal Web Loaded, Go to Page"
2023-01-29 20:44:44.895544,0,pcci,9,0,1,0,4922,1228,16408,5,Check Expired session in FIND LAST PAGE MINED
2023-01-29 20:44:50.064216,0,pcci,9,0,1,0,4922,1228,16408,5,Resume Mining
2023-01-29 20:53:20.171614,0,pcci,9,0,1,0,4922,1358,17788,5,Saved Data
2023-01-29 20:53:22.510639,0,pcci,9,0,1,0,4922,1358,16408,5,Fail Click
2023-01-29 20:53:22.522654,0,pcci,9,0,1,0,4922,1358,16408,5,End Session
2023-01-29 20:53:43.415037,0,pcci,9,0,1,0,4922,1358,16408,5,RESTART PROGRAM
2023-01-29 20:54:08.031108,0,pcci,10,0,1,0,4922,1358,16408,5,"Portal Web Loaded, Go to Page"
2023-01-29 20:57:11.150963,0,pcci,10,0,1,0,4922,1358,16408,5,Check Expired session in FIND LAST PAGE MINED
2023-01-29 22:59:40.162669,0,pcci,10,0,1,0,4922,1358,16408,5,RESTART PROGRAM
2023-01-29 23:00:12.547107,0,pcci,11,0,1,0,4922,1358,16408,5,"Portal Web Loaded, Go to Page"
2023-01-29 23:04:08.162937,0,pcci,11,0,1,0,4922,1358,16408,5,Check Expired session in FIND LAST PAGE MINED
2023-01-29 23:04:14.122466,0,pcci,11,0,1,0,4922,1358,16408,5,Resume Mining
2023-01-29 23:45:12.579809,0,pcci,11,0,1,0,4922,1685,21078,5,Saved Data
2023-01-29 23:45:42.965502,0,pcci,11,0,1,0,4922,1685,16408,5,Fail Click
2023-01-29 23:45:42.975502,0,pcci,11,0,1,0,4922,1685,16408,5,End Session
2023-01-29 23:46:02.616815,0,pcci,11,0,1,0,4922,1685,16408,5,RESTART PROGRAM
2023-01-29 23:46:34.388403,0,pcci,12,0,1,0,4922,1685,16408,5,"Portal Web Loaded, Go to Page"
2023-01-29 23:48:28.178876,0,pcci,12,0,1,0,4922,1685,16408,5,Check Expired session in FIND LAST PAGE MINED
2023-01-29 23:48:34.579956,0,pcci,12,0,1,0,4922,1685,16408,5,Resume Mining
2023-01-30 00:31:29.735809,0,pcci,12,0,1,0,4922,1956,23798,5,Saved Data
2023-01-30 00:34:04.928658,0,pcci,12,0,1,0,4922,1956,16408,5,Check Expired session in FIND LAST PAGE DETAIL MINED
2023-01-30 00:34:05.057714,0,pcci,12,0,2,0,4922,1956,16408,5,Expired session
2023-01-30 00:34:35.081843,0,pcci,12,0,2,0,4922,1956,16408,5,Fail Click
2023-01-30 00:34:35.097467,0,pcci,12,0,2,0,4922,1956,16408,5,End Session
2023-01-30 00:34:55.447275,0,pcci,12,0,2,0,4922,1956,16408,5,RESTART PROGRAM
2023-01-30 00:35:13.271651,0,pcci,13,0,2,0,4922,1956,16408,5,"Portal Web Loaded, Go to Page"
2023-01-30 00:37:08.228610,0,pcci,13,0,2,0,4922,1956,16408,5,Check Expired session in FIND LAST PAGE MINED
2023-01-30 00:37:34.279480,0,pcci,13,0,2,0,4922,1956,16408,5,Resume Mining
2023-01-30 01:19:49.276877,0,pcci,13,0,2,0,4922,2100,25268,5,Saved Data
2023-01-30 01:23:00.201550,0,pcci,13,0,2,0,4922,2100,16408,5,Check Expired session in FIND LAST PAGE DETAIL MINED
2023-01-30 01:23:10.035457,0,pcci,13,0,3,0,4922,2100,16408,5,Expired session
2023-01-30 01:23:40.070848,0,pcci,13,0,3,0,4922,2100,16408,5,Fail Click
2023-01-30 01:23:40.086467,0,pcci,13,0,3,0,4922,2100,16408,5,End Session
2023-01-30 01:24:44.527894,0,pcci,13,0,3,0,4922,2100,16408,5,RESTART PROGRAM
2023-01-30 01:25:32.039642,0,pcci,14,0,3,0,4922,2100,16408,5,"Portal Web Loaded, Go to Page"
2023-01-30 01:35:10.373135,0,pcci,14,0,3,0,4922,2100,16408,5,Check Expired session in FIND LAST PAGE MINED
2023-01-30 01:35:41.362422,0,pcci,14,0,3,0,4922,2100,16408,5,Resume Mining
2023-01-30 01:50:49.475381,0,pcci,14,0,3,0,4922,2202,26468,5,Saved Data
2023-01-30 01:50:52.658957,0,pcci,14,0,3,0,4922,2202,16408,5,Fail Click
2023-01-30 01:50:52.663166,0,pcci,14,0,3,0,4922,2202,16408,5,End Session
2023-01-30 01:51:15.230557,0,pcci,14,0,3,0,4922,2202,16408,5,RESTART PROGRAM
2023-01-30 01:51:36.697206,0,pcci,15,0,3,0,4922,2202,16408,5,"Portal Web Loaded, Go to Page"
2023-01-30 01:57:30.945024,0,pcci,15,0,3,0,4922,2202,16408,5,Check Expired session in FIND LAST PAGE MINED
2023-01-30 01:57:37.494883,0,pcci,15,0,3,0,4922,2202,16408,5,Resume Mining
2023-01-30 02:36:35.623708,0,pcci,15,0,3,0,4922,2527,30158,5,Saved Data
2023-01-30 02:39:07.526403,0,pcci,15,0,3,0,4922,2527,16408,5,Check Expired session in FIND LAST PAGE DETAIL MINED
2023-01-30 02:39:07.859837,0,pcci,15,0,4,0,4922,2527,16408,5,Expired session
2023-01-30 02:39:37.909369,0,pcci,15,0,4,0,4922,2527,16408,5,Fail Click
2023-01-30 02:39:37.921368,0,pcci,15,0,4,0,4922,2527,16408,5,End Session
2023-01-30 02:40:01.354562,0,pcci,15,0,4,0,4922,2527,16408,5,RESTART PROGRAM
2023-01-30 02:40:21.778682,0,pcci,16,0,4,0,4922,2527,16408,5,"Portal Web Loaded, Go to Page"
2023-01-30 02:47:37.140007,0,pcci,16,0,4,0,4922,2527,16408,5,Check Expired session in FIND LAST PAGE MINED
2023-01-30 02:47:57.536113,0,pcci,16,0,4,0,4922,2527,16408,5,Resume Mining
2023-01-30 03:25:22.588024,0,pcci,16,0,4,0,4922,2836,33438,5,Saved Data
2023-01-30 03:25:52.659728,0,pcci,16,0,4,0,4922,2836,16408,5,Fail Click
2023-01-30 03:25:52.669727,0,pcci,16,0,4,0,4922,2836,16408,5,End Session
2023-01-30 03:26:27.739486,0,pcci,16,0,4,0,4922,2836,16408,5,RESTART PROGRAM
2023-01-30 03:27:25.457212,0,pcci,17,0,4,0,4922,2836,16408,5,"Portal Web Loaded, Go to Page"
2023-01-30 03:32:01.103727,0,pcci,17,0,4,0,4922,2836,16408,5,Check Expired session in FIND LAST PAGE MINED
2023-01-30 03:32:58.719930,0,pcci,17,0,4,0,4922,2836,16408,5,Resume Mining
2023-01-30 03:39:36.147333,0,pcci,17,0,4,0,4922,2886,34088,5,Saved Data
2023-01-30 03:39:38.127390,0,pcci,17,0,4,0,4922,2886,16408,5,Fail Click
2023-01-30 03:39:38.141386,0,pcci,17,0,4,0,4922,2886,16408,5,End Session
2023-01-30 03:40:05.139094,0,pcci,17,0,4,0,4922,2886,16408,5,RESTART PROGRAM
2023-01-30 03:41:01.176199,0,pcci,18,0,4,0,4922,2886,16408,5,"Portal Web Loaded, Go to Page"
2023-01-30 03:49:59.200321,0,pcci,18,0,4,0,4922,2886,16408,5,Check Expired session in FIND LAST PAGE MINED
2023-01-30 03:50:12.474116,0,pcci,18,0,4,0,4922,2886,16408,5,Resume Mining
2023-01-30 04:25:59.695186,0,pcci,18,0,4,0,4922,3225,37908,5,Saved Data
2023-01-30 04:28:32.215985,0,pcci,18,0,4,0,4922,3225,16408,5,Check Expired session in FIND LAST PAGE DETAIL MINED
2023-01-30 04:28:32.294114,0,pcci,18,0,5,0,4922,3225,16408,5,Expired session
2023-01-30 04:29:02.336311,0,pcci,18,0,5,0,4922,3225,16408,5,Fail Click
2023-01-30 04:29:02.351932,0,pcci,18,0,5,0,4922,3225,16408,5,End Session
2023-01-30 04:29:42.575066,0,pcci,18,0,5,0,4922,3225,16408,5,RESTART PROGRAM
2023-01-30 04:30:10.665542,0,pcci,19,0,5,0,4922,3225,16408,5,"Portal Web Loaded, Go to Page"
2023-01-30 04:35:49.935481,0,pcci,19,0,5,0,4922,3225,16408,5,Check Expired session in FIND LAST PAGE MINED
2023-01-30 04:36:44.189394,0,pcci,19,0,5,0,4922,3225,16408,5,Resume Mining
2023-01-30 05:11:33.310549,0,pcci,19,0,5,0,4922,3507,40988,5,Saved Data
2023-01-30 05:11:35.705551,0,pcci,19,0,5,0,4922,3507,16408,5,Fail Click
2023-01-30 05:11:35.718557,0,pcci,19,0,5,0,4922,3507,16408,5,End Session
2023-01-30 05:11:56.336227,0,pcci,19,0,5,0,4922,3507,16408,5,RESTART PROGRAM
2023-01-30 05:12:37.815376,0,pcci,20,0,5,0,4922,3507,16408,5,"Portal Web Loaded, Go to Page"
2023-01-30 05:17:48.752969,0,pcci,20,0,5,0,4922,3507,16408,5,Check Expired session in FIND LAST PAGE MINED
2023-01-30 05:18:26.660380,0,pcci,20,0,5,0,4922,3507,16408,5,Resume Mining
