time_bot,id_bot,doc_name,session,failed_session,expired_session,start_page,end_page,page,n_rows,n_cols,message
2023-01-29 12:46:14.991769,2,pcci,0,0,0,9844,14766,9844,0,0,START PROGRAM
2023-01-29 12:46:35.611033,2,pcci,1,0,0,9844,14766,9844,0,0,"Page Loaded, Go to Page"
2023-01-29 13:08:24.362025,2,pcci,1,0,0,9844,14766,9343,0,0,Check Expired session in FIND LAST PAGE MINED
2023-01-29 13:09:14.920229,2,pcci,1,0,0,9844,14766,9844,0,0,Resume Mining
2023-01-29 13:09:15.948441,2,pcci,1,0,0,9844,14766,9844,0,0,CSV Not Found
2023-01-29 13:31:32.397491,2,pcci,1,0,0,9844,14766,10065,2220,5,Saved Data
2023-01-29 15:12:10.201995,2,pcci,1,0,0,9844,14766,10065,0,0,Check Expired session in FIND LAST PAGE DETAIL MINED
2023-01-29 16:13:35.551011,2,pcci,1,0,0,9844,14766,10065,0,0,RESTART PROGRAM
2023-01-29 16:13:54.256388,2,pcci,2,0,0,9844,14766,10065,0,0,"Page Loaded, Go to Page"
2023-01-29 16:35:11.810646,2,pcci,2,0,0,9844,14766,9975,0,0,Check Expired session in FIND LAST PAGE MINED
2023-01-29 16:35:23.629971,2,pcci,2,0,0,9844,14766,10065,0,0,Resume Mining
2023-01-29 16:58:49.794081,2,pcci,2,0,0,9844,14766,10270,4320,5,Saved Data
2023-01-29 17:04:25.350866,2,pcci,2,0,0,9844,14766,10270,0,0,Check Expired session in FIND LAST PAGE DETAIL MINED
2023-01-29 17:14:37.847669,2,pcci,2,0,0,9844,14766,10270,0,0,RESTART PROGRAM
2023-01-29 17:15:08.788787,2,pcci,3,0,0,9844,14766,10270,0,0,"Page Loaded, Go to Page"
2023-01-29 17:31:44.970907,2,pcci,3,0,0,9844,14766,10270,0,0,RESTART PROGRAM
2023-01-29 17:34:02.102684,2,pcci,5,1,0,9844,14766,10270,0,0,"Page Loaded, Go to Page"
2023-01-29 18:15:05.494701,2,pcci,5,1,0,9844,14766,9935,0,0,Check Expired session in FIND LAST PAGE MINED
2023-01-29 18:16:28.825810,2,pcci,5,1,0,9844,14766,10270,0,0,Resume Mining
2023-01-29 18:19:00.180131,2,pcci,5,1,0,9844,14766,10311,4740,5,Saved Data
2023-01-29 18:30:05.892818,2,pcci,5,1,0,9844,14766,10311,4740,5,RESTART PROGRAM
2023-01-29 18:30:24.229561,2,pcci,6,1,0,9844,14766,10311,4740,5,"Page Loaded, Go to Page"
2023-01-29 19:06:22.954884,2,pcci,6,1,0,9844,14766,10243,4740,5,Check Expired session in FIND LAST PAGE MINED
2023-01-29 19:06:31.880702,2,pcci,6,1,0,9844,14766,10311,4740,5,Resume Mining
2023-01-29 19:15:22.904393,2,pcci,6,1,0,9844,14766,10418,5820,5,Saved Data
2023-01-29 19:18:06.160233,2,pcci,6,1,0,9844,14766,10418,4740,5,Check Expired session in FIND LAST PAGE DETAIL MINED
2023-01-29 19:18:06.223151,2,pcci,6,1,1,9844,14766,10418,4740,5,Expired session
2023-01-29 19:18:36.237314,2,pcci,6,1,1,9844,14766,10418,4740,5,Fail Click
2023-01-29 19:18:36.252946,2,pcci,6,1,1,9844,14766,10418,4740,5,End Session
2023-01-29 22:59:40.179189,2,pcci,6,1,1,9844,14766,10418,4740,5,RESTART PROGRAM
2023-01-29 23:00:12.959306,2,pcci,7,1,1,9844,14766,10418,4740,5,"Portal Web Loaded, Go to Page"
2023-01-29 23:27:28.036628,2,pcci,7,1,1,9844,14766,10418,4740,5,Check Expired session in FIND LAST PAGE MINED
2023-01-29 23:27:47.471440,2,pcci,7,1,1,9844,14766,10418,4740,5,Resume Mining
2023-01-29 23:45:09.088494,2,pcci,7,1,1,9844,14766,10570,7360,5,Saved Data
2023-01-29 23:45:13.306585,2,pcci,7,1,1,9844,14766,10570,4740,5,Fail Click
2023-01-29 23:45:13.314610,2,pcci,7,1,1,9844,14766,10570,4740,5,End Session
2023-01-29 23:45:32.696560,2,pcci,7,1,1,9844,14766,10570,4740,5,RESTART PROGRAM
2023-01-29 23:45:53.552885,2,pcci,8,1,1,9844,14766,10570,4740,5,"Portal Web Loaded, Go to Page"
2023-01-30 00:10:32.613969,2,pcci,8,1,1,9844,14766,10570,4740,5,Check Expired session in FIND LAST PAGE MINED
2023-01-30 00:11:46.381982,2,pcci,8,1,1,9844,14766,10570,4740,5,Resume Mining
2023-01-30 00:30:51.825988,2,pcci,8,1,1,9844,14766,10768,9350,5,Saved Data
2023-01-30 00:32:54.161883,2,pcci,8,1,1,9844,14766,10768,4740,5,Check Expired session in FIND LAST PAGE DETAIL MINED
2023-01-30 00:32:54.240020,2,pcci,8,1,2,9844,14766,10768,4740,5,Expired session
2023-01-30 00:33:24.313609,2,pcci,8,1,2,9844,14766,10768,4740,5,Fail Click
2023-01-30 00:33:24.323454,2,pcci,8,1,2,9844,14766,10768,4740,5,End Session
2023-01-30 00:33:43.452713,2,pcci,8,1,2,9844,14766,10768,4740,5,RESTART PROGRAM
2023-01-30 00:34:04.696796,2,pcci,9,1,2,9844,14766,10768,4740,5,"Portal Web Loaded, Go to Page"
