time_bot,id_bot,doc_name,session,failed_session,expired_session,start_page,end_page,page,n_rows,n_cols,message
2023-01-15 23:43:27.580863,3,ci,0,0,0,102,136,102,0,0,START PROGRAM
2023-01-15 23:43:55.777654,3,ci,1,0,0,102,136,102,0,0,"Page Loaded, Go to Page"
2023-01-15 23:44:45.686388,3,ci,1,0,0,102,136,102,0,0,Resume Mining
2023-01-15 23:44:46.694751,3,ci,1,0,0,102,136,102,0,0,CSV Not Found
2023-01-15 23:45:01.229401,3,ci,1,0,0,102,136,102,10,6,Saved Data
2023-01-15 23:45:28.335897,3,ci,1,0,0,102,136,103,20,6,Saved Data
2023-01-15 23:45:35.918675,3,ci,1,0,0,102,136,104,30,6,Saved Data
2023-01-15 23:45:45.081963,3,ci,1,0,0,102,136,105,40,6,Saved Data
2023-01-15 23:46:02.885798,3,ci,1,0,0,102,136,106,50,6,Saved Data
2023-01-15 23:46:19.081519,3,ci,1,0,0,102,136,107,60,6,Saved Data
2023-01-15 23:46:55.136736,3,ci,1,0,0,102,136,108,70,6,Saved Data
2023-01-15 23:47:20.152693,3,ci,1,0,0,102,136,109,80,6,Saved Data
2023-01-15 23:47:36.465961,3,ci,1,0,0,102,136,110,90,6,Saved Data
2023-01-15 23:48:02.123471,3,ci,1,0,0,102,136,111,100,6,Saved Data
2023-01-15 23:48:09.476787,3,ci,1,0,0,102,136,112,110,6,Saved Data
2023-01-15 23:48:30.953497,3,ci,1,0,0,102,136,113,120,6,Saved Data
2023-01-15 23:48:52.767229,3,ci,1,0,0,102,136,114,130,6,Saved Data
2023-01-15 23:49:09.872230,3,ci,1,0,0,102,136,115,140,6,Saved Data
2023-01-15 23:49:28.931360,3,ci,1,0,0,102,136,116,150,6,Saved Data
2023-01-15 23:50:00.686101,3,ci,1,0,0,102,136,117,160,6,Saved Data
2023-01-15 23:50:16.751128,3,ci,1,0,0,102,136,118,170,6,Saved Data
2023-01-15 23:50:41.654737,3,ci,1,0,0,102,136,119,180,6,Saved Data
2023-01-15 23:51:02.621921,3,ci,1,0,0,102,136,120,190,6,Saved Data
2023-01-15 23:51:17.298644,3,ci,1,0,0,102,136,121,200,6,Saved Data
2023-01-15 23:51:37.473568,3,ci,1,0,0,102,136,122,210,6,Saved Data
2023-01-15 23:51:57.780259,3,ci,1,0,0,102,136,123,220,6,Saved Data
2023-01-15 23:52:18.962778,3,ci,1,0,0,102,136,124,230,6,Saved Data
2023-01-15 23:52:32.112328,3,ci,1,0,0,102,136,125,240,6,Saved Data
2023-01-15 23:52:54.440712,3,ci,1,0,0,102,136,126,250,6,Saved Data
2023-01-15 23:53:25.231149,3,ci,1,0,0,102,136,127,260,6,Saved Data
2023-01-15 23:53:41.516927,3,ci,1,0,0,102,136,128,270,6,Saved Data
2023-01-15 23:53:47.370650,3,ci,1,0,0,102,136,129,280,6,Saved Data
2023-01-15 23:53:53.119169,3,ci,1,0,0,102,136,130,290,6,Saved Data
2023-01-15 23:53:59.040650,3,ci,1,0,0,102,136,131,300,6,Saved Data
2023-01-15 23:54:05.170054,3,ci,1,0,0,102,136,132,310,6,Saved Data
2023-01-15 23:54:10.513110,3,ci,1,0,0,102,136,133,320,6,Saved Data
2023-01-15 23:54:16.352760,3,ci,1,0,0,102,136,134,330,6,Saved Data
2023-01-15 23:54:21.754478,3,ci,1,0,0,102,136,135,340,6,Saved Data
2023-01-15 23:54:27.005696,3,ci,1,0,0,102,136,136,350,6,Saved Data
2023-01-15 23:54:27.011696,3,ci,1,0,0,102,136,136,0,0,End Session
2023-01-15 23:54:27.032697,3,ci,1,0,0,102,136,136,350,6,END PROGRAM
