time_bot,id_bot,doc_name,session,failed_session,expired_session,start_page,end_page,page,n_rows,n_cols,message
2023-01-15 23:43:27.581921,4,ci,0,0,0,136,170,136,0,0,START PROGRAM
2023-01-15 23:44:06.916575,4,ci,1,0,0,136,170,136,0,0,"Page Loaded, Go to Page"
2023-01-15 23:45:04.628482,4,ci,1,0,0,136,170,136,0,0,Resume Mining
2023-01-15 23:45:05.640742,4,ci,1,0,0,136,170,136,0,0,CSV Not Found
2023-01-15 23:45:30.234252,4,ci,1,0,0,136,170,136,10,6,Saved Data
2023-01-15 23:45:38.831613,4,ci,1,0,0,136,170,137,20,6,Saved Data
2023-01-15 23:45:46.777262,4,ci,1,0,0,136,170,138,30,6,Saved Data
2023-01-15 23:46:04.263333,4,ci,1,0,0,136,170,139,40,6,Saved Data
2023-01-15 23:46:20.248727,4,ci,1,0,0,136,170,140,50,6,Saved Data
2023-01-15 23:47:06.299386,4,ci,1,0,0,136,170,141,60,6,Saved Data
2023-01-15 23:47:30.865822,4,ci,1,0,0,136,170,142,70,6,Saved Data
2023-01-15 23:47:37.493108,4,ci,1,0,0,136,170,143,80,6,Saved Data
2023-01-15 23:48:02.567095,4,ci,1,0,0,136,170,144,90,6,Saved Data
2023-01-15 23:48:19.865649,4,ci,1,0,0,136,170,145,100,6,Saved Data
2023-01-15 23:48:32.831194,4,ci,1,0,0,136,170,146,110,6,Saved Data
2023-01-15 23:48:56.391376,4,ci,1,0,0,136,170,147,120,6,Saved Data
2023-01-15 23:49:20.883923,4,ci,1,0,0,136,170,148,130,6,Saved Data
2023-01-15 23:49:29.732449,4,ci,1,0,0,136,170,149,140,6,Saved Data
2023-01-15 23:50:00.920670,4,ci,1,0,0,136,170,150,150,6,Saved Data
2023-01-15 23:50:16.532187,4,ci,1,0,0,136,170,151,160,6,Saved Data
2023-01-15 23:50:41.932793,4,ci,1,0,0,136,170,152,170,6,Saved Data
2023-01-15 23:51:03.360994,4,ci,1,0,0,136,170,153,180,6,Saved Data
2023-01-15 23:51:28.113865,4,ci,1,0,0,136,170,154,190,6,Saved Data
2023-01-15 23:51:38.902384,4,ci,1,0,0,136,170,155,200,6,Saved Data
2023-01-15 23:52:00.598838,4,ci,1,0,0,136,170,156,210,6,Saved Data
2023-01-15 23:52:20.578008,4,ci,1,0,0,136,170,157,220,6,Saved Data
2023-01-15 23:52:43.168117,4,ci,1,0,0,136,170,158,230,6,Saved Data
2023-01-15 23:52:56.662261,4,ci,1,0,0,136,170,159,240,6,Saved Data
2023-01-15 23:53:36.108883,4,ci,1,0,0,136,170,160,250,6,Saved Data
2023-01-15 23:53:42.277984,4,ci,1,0,0,136,170,161,260,6,Saved Data
2023-01-15 23:53:48.322385,4,ci,1,0,0,136,170,162,270,6,Saved Data
2023-01-15 23:53:53.941240,4,ci,1,0,0,136,170,163,280,6,Saved Data
2023-01-15 23:54:00.037073,4,ci,1,0,0,136,170,164,290,6,Saved Data
2023-01-15 23:54:06.045781,4,ci,1,0,0,136,170,165,300,6,Saved Data
2023-01-15 23:54:11.553385,4,ci,1,0,0,136,170,166,310,6,Saved Data
2023-01-15 23:54:17.164480,4,ci,1,0,0,136,170,167,320,6,Saved Data
2023-01-15 23:54:22.218160,4,ci,1,0,0,136,170,168,330,6,Saved Data
2023-01-15 23:54:27.249767,4,ci,1,0,0,136,170,169,340,6,Saved Data
2023-01-15 23:54:31.497055,4,ci,1,0,0,136,170,170,350,6,Saved Data
2023-01-15 23:54:31.500056,4,ci,1,0,0,136,170,170,0,0,End Session
2023-01-15 23:54:31.514333,4,ci,1,0,0,136,170,170,350,6,END PROGRAM
