time_bot,id_bot,doc_name,session,failed_session,expired_session,start_page,end_page,page,n_rows,n_cols,message
2023-01-15 23:43:27.572763,0,ci,0,0,0,0,34,0,0,0,START PROGRAM
2023-01-15 23:44:01.828084,0,ci,1,0,0,0,34,0,0,0,"Page Loaded, Go to Page"
2023-01-15 23:44:01.834094,0,ci,1,0,0,0,34,0,0,0,Resume Mining
2023-01-15 23:44:02.843275,0,ci,1,0,0,0,34,0,0,0,CSV Not Found
2023-01-15 23:44:32.280686,0,ci,1,0,0,0,34,1,10,6,Saved Data
2023-01-15 23:44:59.782602,0,ci,1,0,0,0,34,2,20,6,Saved Data
2023-01-15 23:45:27.231228,0,ci,1,0,0,0,34,3,30,6,Saved Data
2023-01-15 23:45:34.356011,0,ci,1,0,0,0,34,4,40,6,Saved Data
2023-01-15 23:45:43.501275,0,ci,1,0,0,0,34,5,50,6,Saved Data
2023-01-15 23:45:52.004276,0,ci,1,0,0,0,34,6,60,6,Saved Data
2023-01-15 23:46:16.585974,0,ci,1,0,0,0,34,7,70,6,Saved Data
2023-01-15 23:46:22.772326,0,ci,1,0,0,0,34,8,80,6,Saved Data
2023-01-15 23:47:07.334092,0,ci,1,0,0,0,34,9,90,6,Saved Data
2023-01-15 23:47:31.673535,0,ci,1,0,0,0,34,10,100,6,Saved Data
2023-01-15 23:47:48.079880,0,ci,1,0,0,0,34,11,110,6,Saved Data
2023-01-15 23:48:03.586997,0,ci,1,0,0,0,34,12,120,6,Saved Data
2023-01-15 23:48:20.396287,0,ci,1,0,0,0,34,13,130,6,Saved Data
2023-01-15 23:48:35.097497,0,ci,1,0,0,0,34,14,140,6,Saved Data
2023-01-15 23:48:57.478416,0,ci,1,0,0,0,34,15,150,6,Saved Data
2023-01-15 23:49:20.999460,0,ci,1,0,0,0,34,16,160,6,Saved Data
2023-01-15 23:49:30.366818,0,ci,1,0,0,0,34,17,170,6,Saved Data
2023-01-15 23:50:01.670111,0,ci,1,0,0,0,34,18,180,6,Saved Data
2023-01-15 23:50:16.435507,0,ci,1,0,0,0,34,19,190,6,Saved Data
2023-01-15 23:50:41.655735,0,ci,1,0,0,0,34,20,200,6,Saved Data
2023-01-15 23:51:01.366487,0,ci,1,0,0,0,34,21,210,6,Saved Data
2023-01-15 23:51:14.829910,0,ci,1,0,0,0,34,22,220,6,Saved Data
2023-01-15 23:51:33.830594,0,ci,1,0,0,0,34,23,230,6,Saved Data
2023-01-15 23:51:54.539125,0,ci,1,0,0,0,34,24,240,6,Saved Data
2023-01-15 23:52:07.555398,0,ci,1,0,0,0,34,25,250,6,Saved Data
2023-01-15 23:52:25.797488,0,ci,1,0,0,0,34,26,260,6,Saved Data
2023-01-15 23:52:47.597243,0,ci,1,0,0,0,34,27,270,6,Saved Data
2023-01-15 23:53:08.822105,0,ci,1,0,0,0,34,28,280,6,Saved Data
2023-01-15 23:53:37.283885,0,ci,1,0,0,0,34,29,290,6,Saved Data
2023-01-15 23:53:43.387420,0,ci,1,0,0,0,34,30,300,6,Saved Data
2023-01-15 23:53:49.062287,0,ci,1,0,0,0,34,31,310,6,Saved Data
2023-01-15 23:53:54.630229,0,ci,1,0,0,0,34,32,320,6,Saved Data
2023-01-15 23:54:00.405203,0,ci,1,0,0,0,34,33,330,6,Saved Data
2023-01-15 23:54:06.371068,0,ci,1,0,0,0,34,34,340,6,Saved Data
2023-01-15 23:54:06.381071,0,ci,1,0,0,0,34,34,0,0,End Session
2023-01-15 23:54:06.398260,0,ci,1,0,0,0,34,34,340,6,END PROGRAM
