time_bot,id_bot,doc_name,session,failed_session,expired_session,start_page,end_page,page,n_rows,n_cols,message
2023-02-03 23:01:29.207327,0,pcoec,0,0,0,0,4928,0,0,0,START PROGRAM
2023-02-03 23:02:44.581812,0,pcoec,6,5,0,0,4928,0,0,0,"Portal Web Loaded, Go to Page"
2023-02-03 23:02:44.597916,0,pcoec,6,5,0,0,4928,0,0,0,Resume Mining
2023-02-03 23:02:45.600288,0,pcoec,6,5,0,0,4928,0,0,0,CSV Not Found
2023-02-03 23:47:31.831560,0,pcoec,6,5,0,0,4928,124,2980,7,Saved Data
2023-02-03 23:50:18.549987,0,pcoec,6,5,0,0,4928,124,0,0,Check Expired session in FIND LAST PAGE DETAIL MINED
2023-02-03 23:50:18.597756,0,pcoec,6,5,1,0,4928,124,0,0,Expired session
2023-02-03 23:50:48.676880,0,pcoec,6,5,1,0,4928,124,0,0,Fail Click
2023-02-03 23:50:48.686883,0,pcoec,6,5,1,0,4928,124,0,0,End Session
2023-02-03 23:51:23.934851,0,pcoec,6,5,1,0,4928,124,0,0,RESTART PROGRAM
2023-02-03 23:52:43.964483,0,pcoec,7,5,1,0,4928,124,0,0,"Portal Web Loaded, Go to Page"
2023-02-03 23:57:09.912246,0,pcoec,7,5,1,0,4928,124,0,0,Check Expired session in FIND LAST PAGE MINED
2023-02-03 23:57:23.975538,0,pcoec,7,5,1,0,4928,124,0,0,Resume Mining
2023-02-04 00:37:23.006348,0,pcoec,7,5,1,0,4928,238,5320,7,Saved Data
2023-02-04 00:39:45.535492,0,pcoec,7,5,1,0,4928,238,0,0,Check Expired session in FIND LAST PAGE DETAIL MINED
2023-02-04 00:39:46.398843,0,pcoec,7,5,2,0,4928,238,0,0,Expired session
2023-02-04 00:40:17.145201,0,pcoec,7,5,2,0,4928,238,0,0,Fail Click
2023-02-04 00:40:17.149199,0,pcoec,7,5,2,0,4928,238,0,0,End Session
2023-02-04 00:40:35.759714,0,pcoec,7,5,2,0,4928,238,0,0,RESTART PROGRAM
2023-02-04 00:41:38.673325,0,pcoec,9,6,2,0,4928,238,0,0,"Portal Web Loaded, Go to Page"
2023-02-04 00:42:46.856938,0,pcoec,9,6,2,0,4928,238,0,0,Check Expired session in FIND LAST PAGE MINED
2023-02-04 00:42:52.208448,0,pcoec,9,6,2,0,4928,238,0,0,Resume Mining
2023-02-04 01:26:31.700968,0,pcoec,9,6,2,0,4928,374,8080,7,Saved Data
2023-02-04 01:28:39.348368,0,pcoec,9,6,2,0,4928,374,0,0,Check Expired session in FIND LAST PAGE DETAIL MINED
2023-02-04 01:28:39.410869,0,pcoec,9,6,3,0,4928,374,0,0,Expired session
2023-02-04 01:29:09.491194,0,pcoec,9,6,3,0,4928,374,0,0,Fail Click
2023-02-04 01:29:09.495195,0,pcoec,9,6,3,0,4928,374,0,0,End Session
