id_fact_oc_cp,id_razon_social,id_curso_perfil,id_fecha,num_cap_cer,total_horas,total_ganancias,porcentaje_asistencia
148,371,1179,6,10.0,400.0,2750.349206349205,0.0
149,371,1188,6,13.0,312.0,6873.360000000001,0.0
150,371,1189,6,13.0,416.0,6872.32,0.0
151,371,1190,6,13.0,520.0,6874.400000000001,0.0
152,371,1155,6,18.0,720.0,4950.628571428569,0.0
153,403,2758,6,1.0,100.0,1652.0,0.0
154,417,4583,6,7.0,280.0,1925.2444444444432,0.0
155,440,2606,6,154.0,48048.0,5285.28,0.0
156,440,2611,6,6.0,240.0,3300.0,0.0
157,440,2610,6,15.0,1800.0,41994.0,0.0
158,440,2607,6,60.0,18720.0,445161.60000000003,0.0
159,446,4153,6,210.0,16800.0,115514.6666666666,0.0
160,452,1410,6,2.0,60.0,412.5523809523807,0.007137758743754462
161,452,1411,6,2.0,60.0,1352.3999999999999,0.007137758743754462
162,452,1428,6,162.0,1620.0,11138.91428571428,0.5781584582441114
163,452,1429,6,162.0,1620.0,240456.60000000003,0.5781584582441114
164,452,1506,6,42.0,1260.0,22201.2,0.14989293361884368
165,452,1507,6,42.0,1260.0,12184.2,0.14989293361884368
166,452,1442,6,86.0,2580.0,17739.75238095237,0.3069236259814418
167,452,1443,6,86.0,2580.0,29076.6,0.3069236259814418
168,452,1426,6,48.0,960.0,6600.838095238091,0.17130620985010706
169,452,1427,6,48.0,960.0,56995.2,0.17130620985010706
170,452,1492,6,13.0,390.0,2681.5904761904744,0.046395431834404
171,452,1493,6,13.0,390.0,343.2,0.046395431834404
172,452,1454,6,176.0,5280.0,36304.6095238095,0.6281227694503926
173,452,1455,6,176.0,5280.0,47625.59999999999,0.6281227694503926
174,452,1466,6,286.0,8580.0,58994.99047619044,1.020699500356888
175,452,1467,6,286.0,8580.0,77391.59999999999,1.020699500356888
176,452,1484,6,21.0,630.0,4331.799999999997,0.07494646680942184
177,452,1485,6,21.0,630.0,5682.599999999999,0.07494646680942184
178,452,1476,6,91.0,2730.0,18771.13333333332,0.324768022840828
179,452,1477,6,91.0,2730.0,24624.6,0.324768022840828
180,452,1446,6,682.0,20460.0,140680.3619047618,2.4339757316202713
181,452,1447,6,682.0,20460.0,230584.19999999998,2.4339757316202713
182,452,1448,6,520.0,10400.0,71509.07936507932,1.8558172733761598
183,452,1449,6,520.0,10400.0,109200.0,1.8558172733761598
184,452,1432,6,48.0,1920.0,13201.676190476182,0.17130620985010706
185,452,1433,6,48.0,1920.0,57004.8,0.17130620985010706
186,452,1434,6,32.0,960.0,6600.838095238091,0.11420413990007139
187,452,1435,6,32.0,960.0,14428.8,0.11420413990007139
188,452,1508,6,255.0,5100.0,134844.00000000003,0.9100642398286938
189,452,1509,6,255.0,5100.0,53550.0,0.9100642398286938
190,452,1404,6,1.0,30.0,206.27619047619035,0.003568879371877231
191,452,1405,6,1.0,30.0,338.09999999999997,0.003568879371877231
192,452,1408,6,3.0,105.0,721.9666666666662,0.010706638115631691
193,452,1409,6,3.0,105.0,1183.35,0.010706638115631691
194,452,1444,6,43.0,1290.0,8869.876190476185,0.1534618129907209
195,452,1445,6,43.0,1290.0,14538.3,0.1534618129907209
196,452,1496,6,30.0,600.0,4125.523809523807,0.10706638115631692
197,452,1497,6,30.0,600.0,6300.0,0.10706638115631692
198,452,1500,6,7.0,210.0,1443.9333333333325,0.024982155603140613
199,452,1501,6,7.0,210.0,1875.2999999999997,0.024982155603140613
200,452,1430,6,7.0,70.0,481.3111111111108,0.024982155603140613
201,452,1431,6,7.0,70.0,2597.7000000000003,0.024982155603140613
202,452,1456,6,62.0,1240.0,8526.082539682535,0.22127052105638828
203,452,1457,6,62.0,1240.0,13020.0,0.22127052105638828
204,457,403,6,163.0,37164.0,1486.5600000000002,0.0
205,457,401,6,45.0,3420.0,136.8,0.0
206,457,404,6,45.0,8640.0,345.59999999999997,0.0
207,457,400,6,73.0,11096.0,332.88,0.0
208,457,399,6,19.0,3610.0,108.3,0.0
209,538,5327,6,29.0,3480.0,81188.4,0.0
210,538,5328,6,16.0,1920.0,44793.6,0.0
211,538,5324,6,5.0,100.0,1050.0,0.0
212,538,5322,6,5.0,80.0,1449.6000000000001,0.0
213,538,5326,6,37.0,4440.0,46620.0,0.0
214,538,5321,6,6.0,120.0,1260.0,0.0
215,541,2757,6,30.0,900.0,8703.0,0.0
216,541,2756,6,113.0,2260.0,11187.0,0.0
217,572,2200,6,22.0,1320.0,21806.399999999998,0.0
218,572,2205,6,19.0,342.0,10047.960000000001,0.0
219,572,2283,6,19.0,342.0,629.2800000000001,0.0
220,572,2207,6,2.0,32.0,1057.6,0.0
221,572,2241,6,2.0,20.0,209.0,0.0
222,572,2277,6,2.0,20.0,661.0,0.0
223,572,2284,6,2.0,20.0,36.800000000000004,0.0
224,572,2178,6,17.0,170.0,7490.200000000001,0.0
225,572,2206,6,17.0,272.0,8989.599999999999,0.0
226,572,2242,6,17.0,170.0,1776.5,0.0
227,572,2285,6,17.0,170.0,312.8,0.0
228,572,2191,6,249.0,4980.0,131671.2,0.0
229,572,2192,6,249.0,4980.0,9163.2,0.0
230,572,2279,6,249.0,2490.0,26020.5,0.0
231,572,2164,6,33.0,1320.0,17450.4,0.0
232,572,2233,6,33.0,1320.0,3445.2,0.0
233,572,2170,6,6.0,120.0,3172.8,0.0
234,572,2112,6,22.0,2640.0,69801.6,0.0
235,572,2162,6,22.0,2200.0,58168.0,0.0
236,572,2249,6,22.0,2200.0,6424.0,0.0
237,572,2196,6,3.0,60.0,1586.4,0.0
238,572,2288,6,3.0,60.0,110.4,0.0
239,572,2201,6,5.0,600.0,15864.0,0.0
240,572,2235,6,5.0,500.0,1460.0,0.0
241,572,2236,6,5.0,500.0,13220.0,0.0
242,572,2117,6,22.0,880.0,6050.76825396825,0.0
243,572,2160,6,22.0,1760.0,12101.5365079365,0.0
244,572,2230,6,22.0,880.0,6050.76825396825,0.0
245,572,2231,6,22.0,1760.0,12101.5365079365,0.0
246,572,6192,6,22.0,132.0,5500.0,0.0
247,572,2202,6,28.0,1680.0,37010.40000000001,0.0
248,572,2287,6,28.0,1680.0,3091.2000000000003,0.0
249,572,2138,6,169.0,1690.0,37230.700000000004,0.0
250,572,2244,6,14.0,140.0,1463.0,0.0
251,572,2127,6,15.0,1500.0,99135.0,0.0
252,572,2245,6,15.0,1500.0,7830.0,0.0
253,572,2161,6,25.0,2500.0,73450.0,0.0
254,572,2248,6,25.0,1000.0,2610.0,0.0
255,572,6508,6,25.0,150.0,6250.0,0.0
256,572,2198,6,25.0,1500.0,44070.0,0.0
257,572,2154,6,28.0,1680.0,22209.600000000002,0.0
258,572,2184,6,248.0,2480.0,40969.6,0.0
259,572,2187,6,248.0,4464.0,131152.32,0.0
260,572,2188,6,248.0,4464.0,8213.760000000002,0.0
261,572,2226,6,248.0,2480.0,4563.200000000001,0.0
262,572,2247,6,248.0,2480.0,25916.0,0.0
263,572,2215,6,7.0,112.0,1083.04,0.0
264,572,2250,6,6.0,96.0,360.0,0.0
265,572,2189,6,14.0,140.0,4627.0,0.0
266,572,2190,6,14.0,140.0,257.6,0.0
267,572,2185,6,113.0,1130.0,37346.5,0.0
268,572,2217,6,113.0,1130.0,203.39999999999998,0.0
269,572,2183,6,194.0,1940.0,64117.0,0.0
270,572,2204,6,194.0,4656.0,102571.68000000001,0.0
271,572,2216,6,194.0,4656.0,56244.48,0.0
272,572,2224,6,194.0,1940.0,349.2,0.0
273,572,2255,6,194.0,7760.0,102587.20000000001,0.0
274,572,2269,6,194.0,3880.0,20253.6,0.0
275,572,2292,6,194.0,7760.0,20253.6,0.0
276,572,2294,6,194.0,3880.0,102587.20000000001,0.0
277,572,2296,6,194.0,4656.0,17273.76,0.0
278,572,2297,6,194.0,4656.0,17273.76,0.0
279,572,2124,6,9.0,144.0,4759.2,0.0
280,572,2265,6,9.0,90.0,940.5,0.0
281,572,2203,6,143.0,5148.0,75624.12000000001,0.0
282,572,2218,6,143.0,5148.0,926.64,0.0
283,572,2254,6,143.0,5720.0,14929.199999999999,0.0
284,572,2123,6,732.0,21960.0,386935.2,0.0
285,572,2193,6,732.0,11712.0,387081.6,0.0
286,572,2194,6,732.0,8784.0,387023.04000000004,0.0
287,572,2267,6,732.0,29280.0,76420.79999999999,0.0
288,572,2270,6,732.0,14640.0,387081.60000000003,0.0
289,572,2290,6,732.0,8784.0,16162.560000000001,0.0
290,572,2291,6,732.0,11712.0,21550.08,0.0
291,572,2276,6,128.0,1280.0,42304.0,0.0
292,572,2195,6,691.0,13820.0,365400.80000000005,0.0
293,572,2219,6,691.0,13820.0,25428.800000000003,0.0
294,572,2221,6,691.0,27640.0,116364.40000000001,0.0
295,572,2222,6,691.0,6910.0,116433.5,0.0
296,572,2280,6,691.0,6910.0,12714.400000000001,0.0
297,572,2298,6,691.0,16584.0,365345.52,0.0
298,572,2299,6,691.0,16584.0,61526.63999999999,0.0
299,572,2300,6,691.0,16584.0,61526.63999999999,0.0
300,572,2257,6,9.0,90.0,940.5,0.0
301,572,2271,6,8.0,80.0,846.4,0.0
302,572,2272,6,8.0,80.0,836.0,0.0
303,572,2304,6,28.0,280.0,2926.0,0.0
304,572,2305,6,28.0,280.0,2962.4,0.0
305,572,2143,6,15.0,240.0,7931.999999999999,0.0
306,572,2258,6,15.0,240.0,1567.2,0.0
307,572,2136,6,12.0,120.0,3172.8,0.0
308,572,2176,6,85.0,1360.0,44947.99999999999,0.0
309,572,2223,6,85.0,1360.0,2502.4,0.0
310,572,2240,6,85.0,1360.0,8880.800000000001,0.0
311,572,2208,6,103.0,2060.0,54466.40000000001,0.0
312,572,2225,6,103.0,2060.0,3790.4000000000005,0.0
313,572,2301,6,103.0,2472.0,54458.16,0.0
314,572,2302,6,103.0,2472.0,9171.119999999999,0.0
315,572,2303,6,103.0,2472.0,17353.44,0.0
316,582,4552,6,3.0,48.0,1586.3999999999999,0.0
317,582,4554,6,2.0,32.0,1057.6,0.0
318,582,4550,6,3.0,24.0,1586.16,0.0
319,582,4556,6,1.0,16.0,528.8,0.0
320,632,2812,6,1337.0,85568.0,240446.08000000002,0.0
321,665,3992,6,26.0,520.0,14300.0,0.0
322,665,3995,6,13.0,520.0,9890.4,0.0
323,665,3991,6,393.0,3930.0,186910.80000000002,0.0
324,680,4007,6,204.0,4284.0,29456.239999999983,0.0
325,680,4000,6,207.0,4347.0,29889.419999999984,0.0
326,680,4001,6,392.0,8232.0,56602.18666666664,0.0
327,680,4006,6,54.0,1134.0,7797.239999999996,0.0
328,680,3999,6,219.0,4599.0,31622.139999999985,0.0
329,680,4005,6,32.0,672.0,4620.586666666664,0.0
330,680,4004,6,387.0,10836.0,74506.95999999995,0.0
331,680,4003,6,13.0,273.0,1877.1133333333323,0.0
332,680,4002,6,160.0,4480.0,30803.91111111109,0.0
333,680,4008,6,24.0,672.0,4620.586666666664,0.0
334,680,3997,6,77.0,1617.0,11118.286666666661,0.0
335,680,3998,6,23.0,483.0,3321.046666666665,0.0
336,681,4809,6,6.0,240.0,1650.2095238095228,0.0
337,681,4810,6,1.0,40.0,275.03492063492047,0.0
338,681,4812,6,11.0,440.0,3025.384126984125,0.0
339,737,4548,6,40.0,1600.0,11001.39682539682,0.0
340,737,4547,6,39.0,1560.0,4071.5999999999995,0.0
341,764,8679,6,100.0,800.0,5500.69841269841,0.0
342,768,3097,6,47.0,4888.0,17499.04,0.0
343,768,3096,6,54.0,4320.0,15465.599999999999,0.0
344,768,3098,6,8.0,832.0,2978.56,0.0
345,768,3099,6,1.0,72.0,257.76,0.0
346,829,3262,6,73.0,1752.0,38596.560000000005,0.0
347,829,3263,6,73.0,1752.0,6499.919999999999,0.0
348,829,3264,6,73.0,1752.0,6499.919999999999,0.0
349,829,3265,6,202.0,4848.0,106801.44,0.0
350,829,3266,6,202.0,4848.0,34032.96,0.0
351,829,3267,6,202.0,4848.0,17986.079999999998,0.0
352,829,3268,6,355.0,8520.0,187695.6,0.0
353,829,3269,6,355.0,8520.0,31609.199999999997,0.0
354,829,3270,6,355.0,8520.0,59810.399999999994,0.0
355,829,6949,6,1.0,6.0,250.0,0.0
356,834,5695,6,19.0,114.0,4750.0,0.0
357,834,5774,6,19.0,114.0,4750.0,0.0
358,844,172,6,57.0,570.0,18838.5,0.0
359,844,179,6,50.0,500.0,16525.0,0.0
360,844,173,6,63.0,630.0,27757.800000000003,0.0
361,844,184,6,2.0,20.0,661.0,0.0
362,844,190,6,10.0,200.0,5288.000000000001,0.0
363,844,189,6,54.0,540.0,14277.600000000002,0.0
364,847,4855,6,172.0,6880.0,7705.6,0.0
365,847,4861,6,216.0,43200.0,84240.0,0.0
366,847,4858,6,276.0,11040.0,19320.0,0.0
367,847,4859,6,24.0,960.0,1075.2,0.0
368,847,4856,6,409.0,32720.0,73620.0,0.0
369,847,4857,6,58.0,2320.0,4060.0,0.0
370,847,4854,6,86.0,12900.0,22059.0,0.0
371,847,4862,6,86.0,12900.0,36249.0,0.0
372,847,4860,6,9.0,360.0,943.2,0.0
373,849,4544,6,496.0,3968.0,69440.0,0.0
374,849,4530,6,6.0,144.0,990.1257142857137,0.0
375,849,4525,6,85.0,850.0,1326.0000000000002,0.0
376,849,4524,6,1106.0,11060.0,12940.199999999999,0.0
377,849,4518,6,33.0,1254.0,15248.64,0.0
378,849,4545,6,33.0,1254.0,5016.0,0.0
379,849,4527,6,3.0,120.0,120.0,0.0
380,849,4519,6,8.0,320.0,4400.0,0.0
381,849,4520,6,80.0,2080.0,28600.0,0.0
382,849,4546,6,80.0,2080.0,18200.0,0.0
383,851,4193,6,17.0,340.0,1217.1999999999998,0.0
384,854,3969,6,48.0,1920.0,3360.0,0.0
385,854,3983,6,48.0,1920.0,7814.400000000001,0.0
386,863,4702,6,66.0,792.0,18477.359999999997,0.0
387,863,4665,6,13.0,156.0,3343.0799999999995,0.0
388,863,4644,6,107.0,1284.0,15883.08,0.0
389,863,4703,6,107.0,1284.0,10695.720000000001,0.0
390,863,4666,6,80.0,960.0,633.6,0.0
391,863,4674,6,180.0,2160.0,50392.799999999996,0.0
392,863,4697,6,126.0,1512.0,32402.159999999996,0.0
393,863,4679,6,10.0,120.0,1736.4,0.0
394,863,4680,6,10.0,120.0,2799.6,0.0
395,863,4683,6,19.0,228.0,1899.2400000000002,0.0
396,863,4707,6,19.0,228.0,2394.0,0.0
397,863,4704,6,58.0,696.0,7308.0,0.0
398,863,4705,6,58.0,696.0,5797.68,0.0
399,863,4682,6,37.0,444.0,6549.0,0.0
400,863,4706,6,37.0,444.0,3698.5200000000004,0.0
401,863,4671,6,19.0,228.0,150.48,0.0
402,863,4642,6,145.0,1740.0,21158.4,0.0
403,863,4672,6,145.0,1740.0,1148.4,0.0
404,863,4645,6,38.0,456.0,1140.0,0.0
405,863,4654,6,38.0,456.0,3798.4800000000005,0.0
406,863,4686,6,20.0,240.0,3472.8,0.0
407,863,4710,6,20.0,240.0,1999.2000000000003,0.0
408,863,4688,6,19.0,228.0,2820.36,0.0
409,863,4714,6,19.0,228.0,1899.2400000000002,0.0
410,863,4650,6,14.0,168.0,2430.96,0.0
411,863,4660,6,14.0,168.0,1399.44,0.0
412,863,4648,6,26.0,312.0,7278.959999999999,0.0
413,863,4658,6,26.0,312.0,2598.96,0.0
414,863,4655,6,32.0,384.0,3198.7200000000003,0.0
415,863,4659,6,285.0,3420.0,28488.600000000002,0.0
416,863,4664,6,8.0,96.0,720.0,0.0
417,863,4677,6,8.0,96.0,343.68,0.0
418,863,4691,6,15.0,180.0,1499.4,0.0
419,863,4692,6,15.0,180.0,11415.599999999999,0.0
420,868,724,6,2.0,1132.0,21530.64,0.0
421,868,725,6,31.0,6200.0,147436.0,0.0
422,871,4143,6,9.0,1080.0,35693.99999999999,0.0
423,871,4137,6,24.0,2880.0,47577.6,0.0
424,871,4141,6,58.0,3480.0,61317.600000000006,0.0
425,871,4136,6,17.0,2040.0,53937.600000000006,0.0
426,871,4133,6,71.0,8520.0,16443.6,0.0
427,871,5770,6,76.0,456.0,19000.0,0.0
428,871,4148,6,32.0,3840.0,63436.799999999996,0.0
429,876,5769,6,2.0,12.0,500.0,0.0
430,899,5299,6,241.0,28920.0,198850.2476190475,0.0
431,899,5301,6,4.0,320.0,2200.2793650793637,0.0
432,899,5300,6,16.0,5760.0,39605.02857142855,0.0
433,908,2950,6,28.0,224.0,14804.16,0.0
434,908,2951,6,128.0,1024.0,67676.16,0.0
435,908,2947,6,77.0,616.0,40711.44,0.0
436,908,2953,6,59.0,472.0,31194.480000000003,0.0
437,908,2954,6,30.0,360.0,15861.6,0.0
438,908,2952,6,27.0,216.0,14275.44,0.0
439,913,4792,6,3.0,72.0,495.06285714285684,0.0
440,913,4807,6,3.0,72.0,495.06285714285684,0.0
441,913,4794,6,5.0,120.0,825.1047619047614,0.0
442,943,5236,6,3.0,60.0,3562.2,0.0
443,943,5237,6,3.0,60.0,3562.2,0.0
444,943,5234,6,3.0,60.0,3562.2,0.0
445,943,5235,6,3.0,60.0,3562.2,0.0
446,943,5248,6,206.0,2060.0,97973.6,0.0
447,943,5249,6,206.0,2060.0,97973.6,0.0
448,943,5288,6,206.0,2060.0,2080.6,0.0
449,943,5289,6,206.0,2060.0,2080.6,0.0
450,943,5242,6,243.0,4860.0,51030.0,0.0
451,943,5243,6,243.0,4860.0,51030.0,0.0
452,943,5290,6,243.0,4860.0,24057.0,0.0
453,943,5291,6,243.0,4860.0,24057.0,0.0
454,943,5244,6,215.0,2150.0,102254.0,0.0
455,943,5245,6,215.0,2150.0,102254.0,0.0
456,943,5292,6,215.0,2150.0,3225.0,0.0
457,943,5293,6,215.0,2150.0,3225.0,0.0
458,943,5246,6,123.0,1230.0,78006.6,0.0
459,943,5247,6,123.0,1230.0,78006.6,0.0
460,943,5270,6,123.0,1230.0,356.7,0.0
461,943,5271,6,123.0,1230.0,356.7,0.0
462,943,5250,6,28.0,280.0,526.3999999999999,0.0
463,943,5251,6,28.0,280.0,526.3999999999999,0.0
464,943,5254,6,82.0,3280.0,62385.6,0.0
465,943,5255,6,82.0,3280.0,62385.6,0.0
466,943,5268,6,82.0,3280.0,14760.0,0.0
467,943,5269,6,82.0,3280.0,14760.0,0.0
468,943,5240,6,90.0,1350.0,19534.5,0.0
469,943,5241,6,90.0,1350.0,19534.5,0.0
470,943,5264,6,52.0,780.0,37096.8,0.0
471,943,5265,6,52.0,780.0,37096.8,0.0
472,943,5274,6,52.0,780.0,8837.4,0.0
473,943,5275,6,52.0,780.0,8837.4,0.0
474,943,5258,6,70.0,1400.0,53270.0,0.0
475,943,5259,6,70.0,1400.0,53270.0,0.0
476,943,5280,6,70.0,1400.0,11927.999999999998,0.0
477,943,5281,6,70.0,1400.0,11927.999999999998,0.0
478,943,5260,6,52.0,520.0,24731.2,0.0
479,943,5261,6,52.0,520.0,24731.2,0.0
480,943,5282,6,52.0,520.0,1341.6000000000001,0.0
481,943,5283,6,52.0,520.0,1341.6000000000001,0.0
482,943,5262,6,6.0,60.0,913.2,0.0
483,943,5263,6,6.0,60.0,913.2,0.0
484,943,5294,6,6.0,60.0,100.19999999999999,0.0
485,943,5295,6,6.0,60.0,100.19999999999999,0.0
486,943,5256,6,20.0,300.0,4341.0,0.0
487,943,5257,6,20.0,300.0,4341.0,0.0
488,943,5278,6,20.0,300.0,3399.0,0.0
489,943,5279,6,20.0,300.0,3399.0,0.0
490,943,5252,6,63.0,945.0,44944.200000000004,0.0
491,943,5253,6,63.0,945.0,44944.200000000004,0.0
492,943,5266,6,63.0,945.0,10706.849999999999,0.0
493,943,5267,6,63.0,945.0,10706.849999999999,0.0
494,956,4973,6,5.0,200.0,1803.9999999999998,0.0
495,956,4975,6,8.0,320.0,1200.0,0.0
496,984,5331,6,5.0,1800.0,85608.00000000001,0.0
497,984,5330,6,11.0,1100.0,121.0,0.0
498,1015,656,6,3.0,720.0,4950.628571428569,0.0
499,1049,6259,6,5.0,30.0,1250.0,0.0
500,1147,4042,6,32.0,512.0,3520.446984126982,0.0
501,1147,4087,6,32.0,512.0,3520.446984126982,0.0
502,1147,4054,6,8.0,2240.0,15401.955555555545,0.0
503,1147,4079,6,12.0,720.0,1389.6,0.0
504,1147,4041,6,127.0,2540.0,17464.71746031745,0.0
505,1147,4091,6,127.0,2540.0,17464.71746031745,0.0
506,1147,4062,6,14.0,280.0,7403.200000000001,0.0
507,1147,4086,6,14.0,280.0,515.2,0.0
508,1147,4066,6,113.0,4520.0,59754.40000000001,0.0
509,1147,4084,6,11.0,440.0,5816.800000000001,0.0
510,1147,4061,6,1.0,40.0,528.8000000000001,0.0
511,1147,4092,6,32.0,512.0,942.08,0.0
512,1163,286,6,51.0,2040.0,18400.8,0.0
513,1163,289,6,51.0,2040.0,13586.4,0.0
514,1163,285,6,24.0,960.0,18259.199999999997,0.0
515,1163,288,6,24.0,960.0,1440.0,0.0
516,1163,284,6,46.0,1840.0,54629.600000000006,0.0
517,1163,287,6,46.0,1840.0,2060.8,0.0
518,1208,4739,6,25.0,750.0,6697.499999999999,0.2033677702757667
519,1208,4741,6,8.0,240.0,2520.0,0.06507768648824534
520,1242,5038,6,1.0,40.0,275.03492063492047,0.0
521,1242,4989,6,2.0,16.0,1057.44,0.0
522,1242,5005,6,2.0,16.0,208.96,0.0
523,1242,5034,6,1.0,20.0,137.51746031746023,0.0
524,1243,1687,6,90.0,720.0,4950.628571428569,0.0
525,1243,1686,6,16.0,128.0,880.1117460317455,0.0
526,1280,5344,6,120.0,1920.0,34790.4,0.0
527,1280,5348,6,120.0,3600.0,34812.0,0.0
528,1280,5349,6,120.0,960.0,18000.0,0.0
529,1286,90,6,32.0,512.0,3520.446984126982,0.5149662053427744
530,1286,169,6,32.0,512.0,3520.446984126982,0.5149662053427744
531,1286,140,6,59.0,708.0,31194.480000000003,0.9494689411007402
532,1286,154,6,92.0,1104.0,48642.240000000005,1.4805278403604765
533,1286,148,6,53.0,636.0,28022.16,0.85291277759897
534,1286,92,6,55.0,440.0,3025.384126984125,0.8850981654328934
535,1286,124,6,37.0,592.0,4070.516825396823,0.5954296749275828
536,1286,120,6,215.0,8600.0,113692.00000000001,3.459929192146766
537,1286,158,6,215.0,8600.0,22445.999999999996,3.459929192146766
538,1286,123,6,88.0,704.0,46527.36,1.4161570646926296
539,1286,72,6,19.0,152.0,1045.1326984126977,0.3057611844222723
540,1286,76,6,20.0,320.0,2200.2793650793637,0.32185387833923396
541,1286,159,6,20.0,320.0,2200.2793650793637,0.32185387833923396
542,1286,80,6,88.0,704.0,4840.6146031746,1.4161570646926296
543,1286,160,6,88.0,704.0,4840.6146031746,1.4161570646926296
544,1286,144,6,4.0,48.0,2114.88,0.0643707756678468
545,1286,145,6,36.0,432.0,19033.920000000002,0.5793369810106211
546,1286,147,6,4.0,72.0,2115.36,0.0643707756678468
547,1286,149,6,46.0,828.0,24326.640000000003,0.7402639201802382
548,1286,65,6,57.0,684.0,30137.04,0.9172835532668169
549,1286,66,6,57.0,684.0,1258.5600000000002,0.9172835532668169
550,1286,146,6,160.0,1920.0,84595.20000000001,2.5748310267138717
551,1286,104,6,10.0,160.0,1100.1396825396819,0.16092693916961698
552,1296,2653,6,16.0,128.0,880.1117460317455,0.0
553,1323,1251,6,34.0,2312.0,18773.44,0.0
554,1323,1252,6,42.0,2856.0,5369.28,0.0
555,1323,1260,6,33.0,660.0,5359.199999999999,0.0
556,1323,1254,6,35.0,4200.0,7896.0,0.0
557,1330,2455,6,4.0,160.0,1100.1396825396819,0.0
558,1330,2456,6,4.0,160.0,651.2,0.0
559,1330,6283,6,4.0,24.0,1000.0,0.0
560,1330,6284,6,4.0,24.0,1000.0,0.0
561,1330,2441,6,19.0,380.0,1983.6,0.0
562,1330,2442,6,19.0,380.0,8808.4,0.0
563,1330,2449,6,31.0,1240.0,8526.082539682535,0.0
564,1330,2450,6,31.0,1240.0,8407.199999999999,0.0
565,1330,2469,6,50.0,1000.0,6875.873015873011,0.0
566,1330,2470,6,50.0,1000.0,13569.999999999998,0.0
567,1372,5777,6,35.0,210.0,8750.0,0.0
568,1372,5788,6,11.0,66.0,2750.0,0.0
569,1372,5776,6,34.0,204.0,8500.0,0.0
570,1375,5298,6,111.0,6660.0,45793.31428571426,0.0
571,1399,5596,6,13.0,1040.0,187.2,0.0
572,1399,5598,6,13.0,2600.0,4784.0,0.0
573,1399,5594,6,33.0,2640.0,18152.30476190475,0.0
574,1399,5595,6,8.0,640.0,4400.5587301587275,0.0
575,1399,5597,6,11.0,1760.0,17019.2,0.0
576,1399,5593,6,1.0,160.0,5288.0,0.0
577,1412,4162,6,17.0,510.0,8986.2,0.0
578,1412,4158,6,28.0,336.0,14804.16,0.0
579,1412,4168,6,105.0,3150.0,55503.0,0.0
580,1412,4167,6,480.0,8640.0,253843.2,0.0
581,1412,4171,6,480.0,8640.0,15897.600000000002,0.0
582,1412,4172,6,480.0,3840.0,7065.6,0.0
583,1412,4161,6,51.0,612.0,26964.72,0.0
584,1412,4155,6,1.0,36.0,528.84,0.0
585,1412,4157,6,429.0,5148.0,226820.88,0.0
586,1412,4173,6,429.0,5148.0,9472.320000000002,0.0
587,1412,4174,6,11.0,198.0,5817.240000000001,0.0
588,1412,4169,6,111.0,1332.0,58687.920000000006,0.0
589,1412,4170,6,4.0,72.0,2115.36,0.0
590,1412,4164,6,19.0,228.0,10045.68,0.0
591,1427,4567,6,11.0,3960.0,6771.6,0.0
592,1427,4565,6,21.0,2520.0,9021.6,0.0
593,1427,4573,6,21.0,2520.0,10911.6,0.0
594,1427,4568,6,66.0,7920.0,28353.600000000002,0.0
595,1427,4575,6,66.0,7920.0,13464.0,0.0
596,1427,4569,6,41.0,4920.0,17613.600000000002,0.0
597,1427,4574,6,41.0,4920.0,8364.0,0.0
598,1427,4570,6,71.0,17040.0,511.19999999999993,0.0
599,1427,4572,6,71.0,17040.0,2044.7999999999997,0.0
600,1427,4571,6,21.0,2520.0,9021.6,0.0
601,1508,1199,6,16.0,512.0,4341.76,0.0
602,1508,1200,6,16.0,512.0,10972.16,0.0
603,1508,1215,6,102.0,3264.0,27678.72,0.0
604,1508,1216,6,102.0,3264.0,76149.12,0.0
605,1508,1197,6,113.0,3616.0,30663.68,0.0
606,1508,1198,6,113.0,3616.0,77490.88,0.0
607,1508,1209,6,106.0,4028.0,11318.68,0.0
608,1508,1210,6,106.0,4028.0,2658.48,0.0
609,1508,1211,6,102.0,2448.0,8053.920000000001,0.0
610,1508,1212,6,102.0,2448.0,1615.68,0.0
611,1508,1213,6,105.0,2520.0,8290.800000000001,0.0
612,1508,1214,6,105.0,2520.0,1663.2,0.0
613,1508,1217,6,14.0,336.0,1246.56,0.0
614,1508,1218,6,14.0,336.0,1246.56,0.0
615,1508,1201,6,9.0,216.0,801.3599999999999,0.0
616,1508,1202,6,9.0,216.0,801.3599999999999,0.0
617,1508,1203,6,37.0,888.0,10043.28,0.0
618,1508,1204,6,37.0,888.0,20717.039999999997,0.0
619,1519,2825,6,3.0,288.0,1980.2514285714274,0.0
620,1579,4498,6,6.0,60.0,1426.8000000000002,0.0
621,1580,2833,6,18.0,720.0,10418.400000000001,0.03364485981308411
622,1580,2840,6,52.0,2080.0,14301.815873015865,0.09719626168224299
623,1580,2828,6,4.0,80.0,68.8,0.007476635514018692
624,1580,2883,6,4.0,80.0,840.0,0.007476635514018692
625,1580,2886,6,27.0,540.0,12598.199999999999,0.05046728971962617
626,1580,2899,6,14.0,280.0,4130.0,0.02616822429906542
627,1580,2858,6,22.0,440.0,6490.0,0.041121495327102804
628,1580,2879,6,22.0,440.0,10265.199999999999,0.041121495327102804
629,1580,2829,6,69.0,2760.0,37950.0,0.12897196261682242
630,1580,2914,6,6.0,240.0,3300.0,0.011214953271028037
