time_bot,id_bot,doc_name,session,failed_session,expired_session,start_page,end_page,page,n_rows,n_cols,message
2023-01-29 12:46:14.991769,2,pcci,0,0,0,9844,14766,9844,0,0,START PROGRAM
2023-01-29 12:46:35.611033,2,pcci,1,0,0,9844,14766,9844,0,0,"Page Loaded, Go to Page"
2023-01-29 12:47:00.953814,2,pcci,1,0,0,9844,14766,199,0,0,Check Expired session in FIND LAST PAGE MINED
2023-01-29 12:47:13.272396,2,pcci,1,0,0,9844,14766,223,0,0,Check Expired session in FIND LAST PAGE MINED
2023-01-29 12:47:49.175868,2,pcci,1,0,0,9844,14766,603,0,0,Check Expired session in FIND LAST PAGE MINED
2023-01-29 12:48:04.626954,2,pcci,1,0,0,9844,14766,743,0,0,Check Expired session in FIND LAST PAGE MINED
2023-01-29 12:48:39.479459,2,pcci,1,0,0,9844,14766,807,0,0,Check Expired session in FIND LAST PAGE MINED
2023-01-29 12:48:59.133816,2,pcci,1,0,0,9844,14766,915,0,0,Check Expired session in FIND LAST PAGE MINED
2023-01-29 12:50:06.421651,2,pcci,1,0,0,9844,14766,1319,0,0,Check Expired session in FIND LAST PAGE MINED
2023-01-29 12:50:48.461377,2,pcci,1,0,0,9844,14766,1531,0,0,Check Expired session in FIND LAST PAGE MINED
2023-01-29 12:55:10.909004,2,pcci,1,0,0,9844,14766,2615,0,0,Check Expired session in FIND LAST PAGE MINED
2023-01-29 12:56:43.539647,2,pcci,1,0,0,9844,14766,2903,0,0,Check Expired session in FIND LAST PAGE MINED
2023-01-29 12:57:01.305433,2,pcci,1,0,0,9844,14766,3143,0,0,Check Expired session in FIND LAST PAGE MINED
2023-01-29 12:57:33.828016,2,pcci,1,0,0,9844,14766,3607,0,0,Check Expired session in FIND LAST PAGE MINED
2023-01-29 12:58:03.588551,2,pcci,1,0,0,9844,14766,3983,0,0,Check Expired session in FIND LAST PAGE MINED
2023-01-29 12:59:53.821373,2,pcci,1,0,0,9844,14766,4887,0,0,Check Expired session in FIND LAST PAGE MINED
2023-01-29 13:00:11.984925,2,pcci,1,0,0,9844,14766,4971,0,0,Check Expired session in FIND LAST PAGE MINED
2023-01-29 13:00:27.032452,2,pcci,1,0,0,9844,14766,5019,0,0,Check Expired session in FIND LAST PAGE MINED
2023-01-29 13:03:20.027771,2,pcci,1,0,0,9844,14766,6271,0,0,Check Expired session in FIND LAST PAGE MINED
2023-01-29 13:06:47.892637,2,pcci,1,0,0,9844,14766,8191,0,0,Check Expired session in FIND LAST PAGE MINED
2023-01-29 13:07:42.685960,2,pcci,1,0,0,9844,14766,8895,0,0,Check Expired session in FIND LAST PAGE MINED
2023-01-29 13:08:24.362025,2,pcci,1,0,0,9844,14766,9343,0,0,Check Expired session in FIND LAST PAGE MINED
2023-01-29 13:09:14.920229,2,pcci,1,0,0,9844,14766,9844,0,0,Resume Mining
2023-01-29 13:09:15.948441,2,pcci,1,0,0,9844,14766,9844,0,0,CSV Not Found
2023-01-29 13:09:18.875865,2,pcci,1,0,0,9844,14766,9844,10,5,Saved Data
2023-01-29 13:09:22.406638,2,pcci,1,0,0,9844,14766,9845,20,5,Saved Data
2023-01-29 13:09:25.893401,2,pcci,1,0,0,9844,14766,9846,30,5,Saved Data
2023-01-29 13:09:30.469349,2,pcci,1,0,0,9844,14766,9847,40,5,Saved Data
2023-01-29 13:09:34.214620,2,pcci,1,0,0,9844,14766,9848,50,5,Saved Data
2023-01-29 13:09:38.883083,2,pcci,1,0,0,9844,14766,9849,60,5,Saved Data
2023-01-29 13:09:42.868667,2,pcci,1,0,0,9844,14766,9850,70,5,Saved Data
2023-01-29 13:09:47.238610,2,pcci,1,0,0,9844,14766,9851,80,5,Saved Data
2023-01-29 13:09:51.737151,2,pcci,1,0,0,9844,14766,9852,90,5,Saved Data
2023-01-29 13:09:55.442925,2,pcci,1,0,0,9844,14766,9853,100,5,Saved Data
2023-01-29 13:10:00.400965,2,pcci,1,0,0,9844,14766,9854,110,5,Saved Data
2023-01-29 13:10:04.883219,2,pcci,1,0,0,9844,14766,9855,120,5,Saved Data
2023-01-29 13:10:10.092711,2,pcci,1,0,0,9844,14766,9856,130,5,Saved Data
2023-01-29 13:10:15.162921,2,pcci,1,0,0,9844,14766,9857,140,5,Saved Data
2023-01-29 13:10:19.527075,2,pcci,1,0,0,9844,14766,9858,150,5,Saved Data
2023-01-29 13:10:24.258413,2,pcci,1,0,0,9844,14766,9859,160,5,Saved Data
2023-01-29 13:10:28.521827,2,pcci,1,0,0,9844,14766,9860,170,5,Saved Data
2023-01-29 13:10:32.892752,2,pcci,1,0,0,9844,14766,9861,180,5,Saved Data
2023-01-29 13:10:37.471622,2,pcci,1,0,0,9844,14766,9862,190,5,Saved Data
2023-01-29 13:10:41.808827,2,pcci,1,0,0,9844,14766,9863,200,5,Saved Data
2023-01-29 13:10:45.928404,2,pcci,1,0,0,9844,14766,9864,210,5,Saved Data
2023-01-29 13:10:49.985576,2,pcci,1,0,0,9844,14766,9865,220,5,Saved Data
2023-01-29 13:10:54.154171,2,pcci,1,0,0,9844,14766,9866,230,5,Saved Data
2023-01-29 13:10:58.519964,2,pcci,1,0,0,9844,14766,9867,240,5,Saved Data
