time_bot,id_bot,doc_name,session,failed_session,expired_session,start_page,end_page,page,n_rows,n_cols,message
2023-01-29 12:46:14.995770,3,pcci,0,0,0,14766,19688,14766,0,0,START PROGRAM
2023-01-29 12:46:39.208065,3,pcci,1,0,0,14766,19688,14766,0,0,"Page Loaded, Go to Page"
2023-01-29 12:46:59.480260,3,pcci,1,0,0,14766,19688,155,0,0,Check Expired session in FIND LAST PAGE MINED
2023-01-29 12:47:11.032283,3,pcci,1,0,0,14766,19688,183,0,0,Check Expired session in FIND LAST PAGE MINED
2023-01-29 12:47:28.466283,3,pcci,1,0,0,14766,19688,355,0,0,Check Expired session in FIND LAST PAGE MINED
2023-01-29 12:47:55.179015,3,pcci,1,0,0,14766,19688,563,0,0,Check Expired session in FIND LAST PAGE MINED
2023-01-29 12:48:52.888309,3,pcci,1,0,0,14766,19688,751,0,0,Check Expired session in FIND LAST PAGE MINED
2023-01-29 12:49:58.814587,3,pcci,1,0,0,14766,19688,1075,0,0,Check Expired session in FIND LAST PAGE MINED
2023-01-29 12:50:09.593670,3,pcci,1,0,0,14766,19688,1171,0,0,Check Expired session in FIND LAST PAGE MINED
2023-01-29 12:50:51.246861,3,pcci,1,0,0,14766,19688,1439,0,0,Check Expired session in FIND LAST PAGE MINED
2023-01-29 12:56:42.500741,3,pcci,1,0,0,14766,19688,2739,0,0,Check Expired session in FIND LAST PAGE MINED
2023-01-29 12:56:53.501464,3,pcci,1,0,0,14766,19688,2839,0,0,Check Expired session in FIND LAST PAGE MINED
2023-01-29 12:57:32.928482,3,pcci,1,0,0,14766,19688,3419,0,0,Check Expired session in FIND LAST PAGE MINED
2023-01-29 12:58:03.949654,3,pcci,1,0,0,14766,19688,3803,0,0,Check Expired session in FIND LAST PAGE MINED
2023-01-29 13:00:10.841704,3,pcci,1,0,0,14766,19688,4803,0,0,Check Expired session in FIND LAST PAGE MINED
2023-01-29 13:00:27.750160,3,pcci,1,0,0,14766,19688,4863,0,0,Check Expired session in FIND LAST PAGE MINED
2023-01-29 13:03:20.341296,3,pcci,1,0,0,14766,19688,6067,0,0,Check Expired session in FIND LAST PAGE MINED
2023-01-29 13:06:24.824799,3,pcci,1,0,0,14766,19688,7807,0,0,Check Expired session in FIND LAST PAGE MINED
2023-01-29 13:07:43.510332,3,pcci,1,0,0,14766,19688,8867,0,0,Check Expired session in FIND LAST PAGE MINED
2023-01-29 13:08:24.703831,3,pcci,1,0,0,14766,19688,9287,0,0,Check Expired session in FIND LAST PAGE MINED
2023-01-29 13:10:35.087122,3,pcci,1,0,0,14766,19688,10895,0,0,Check Expired session in FIND LAST PAGE MINED
2023-01-29 13:11:18.891688,3,pcci,1,0,0,14766,19688,11627,0,0,Check Expired session in FIND LAST PAGE MINED
2023-01-29 13:12:05.006774,3,pcci,1,0,0,14766,19688,12307,0,0,Check Expired session in FIND LAST PAGE MINED
2023-01-29 13:13:51.242165,3,pcci,1,0,0,14766,19688,13595,0,0,Check Expired session in FIND LAST PAGE MINED
2023-01-29 13:15:21.086631,3,pcci,1,0,0,14766,19688,14766,0,0,Resume Mining
2023-01-29 13:15:22.106233,3,pcci,1,0,0,14766,19688,14766,0,0,CSV Not Found
2023-01-29 13:15:24.812246,3,pcci,1,0,0,14766,19688,14766,10,5,Saved Data
2023-01-29 13:15:27.522486,3,pcci,1,0,0,14766,19688,14767,20,5,Saved Data
2023-01-29 13:15:30.230662,3,pcci,1,0,0,14766,19688,14768,30,5,Saved Data
2023-01-29 13:15:32.882545,3,pcci,1,0,0,14766,19688,14769,40,5,Saved Data
2023-01-29 13:15:35.317364,3,pcci,1,0,0,14766,19688,14770,50,5,Saved Data
2023-01-29 13:15:37.980474,3,pcci,1,0,0,14766,19688,14771,60,5,Saved Data
2023-01-29 13:15:40.605714,3,pcci,1,0,0,14766,19688,14772,70,5,Saved Data
2023-01-29 13:15:43.129500,3,pcci,1,0,0,14766,19688,14773,80,5,Saved Data
2023-01-29 13:15:45.690444,3,pcci,1,0,0,14766,19688,14774,90,5,Saved Data
2023-01-29 13:15:48.292557,3,pcci,1,0,0,14766,19688,14775,100,5,Saved Data
2023-01-29 13:15:51.334675,3,pcci,1,0,0,14766,19688,14776,110,5,Saved Data
2023-01-29 13:15:54.075318,3,pcci,1,0,0,14766,19688,14777,120,5,Saved Data
2023-01-29 13:15:56.834665,3,pcci,1,0,0,14766,19688,14778,130,5,Saved Data
2023-01-29 13:15:59.701101,3,pcci,1,0,0,14766,19688,14779,140,5,Saved Data
2023-01-29 13:16:02.491740,3,pcci,1,0,0,14766,19688,14780,150,5,Saved Data
2023-01-29 13:16:05.535985,3,pcci,1,0,0,14766,19688,14781,160,5,Saved Data
2023-01-29 13:16:08.790230,3,pcci,1,0,0,14766,19688,14782,170,5,Saved Data
2023-01-29 13:16:11.885088,3,pcci,1,0,0,14766,19688,14783,180,5,Saved Data
2023-01-29 13:16:15.085117,3,pcci,1,0,0,14766,19688,14784,190,5,Saved Data
2023-01-29 13:16:18.619426,3,pcci,1,0,0,14766,19688,14785,200,5,Saved Data
2023-01-29 13:16:22.425804,3,pcci,1,0,0,14766,19688,14786,210,5,Saved Data
2023-01-29 13:16:25.881794,3,pcci,1,0,0,14766,19688,14787,220,5,Saved Data
2023-01-29 13:16:29.286221,3,pcci,1,0,0,14766,19688,14788,230,5,Saved Data
2023-01-29 13:16:33.144135,3,pcci,1,0,0,14766,19688,14789,240,5,Saved Data
2023-01-29 13:16:36.622726,3,pcci,1,0,0,14766,19688,14790,250,5,Saved Data
2023-01-29 13:16:40.172552,3,pcci,1,0,0,14766,19688,14791,260,5,Saved Data
2023-01-29 13:16:43.733976,3,pcci,1,0,0,14766,19688,14792,270,5,Saved Data
2023-01-29 13:16:47.395167,3,pcci,1,0,0,14766,19688,14793,280,5,Saved Data
2023-01-29 13:16:51.276827,3,pcci,1,0,0,14766,19688,14794,290,5,Saved Data
2023-01-29 13:16:55.133362,3,pcci,1,0,0,14766,19688,14795,300,5,Saved Data
2023-01-29 13:16:59.238485,3,pcci,1,0,0,14766,19688,14796,310,5,Saved Data
2023-01-29 13:17:03.415259,3,pcci,1,0,0,14766,19688,14797,320,5,Saved Data
2023-01-29 13:17:07.660232,3,pcci,1,0,0,14766,19688,14798,330,5,Saved Data
2023-01-29 13:17:12.220861,3,pcci,1,0,0,14766,19688,14799,340,5,Saved Data
2023-01-29 13:17:16.498342,3,pcci,1,0,0,14766,19688,14800,350,5,Saved Data
2023-01-29 13:17:20.960983,3,pcci,1,0,0,14766,19688,14801,360,5,Saved Data
2023-01-29 13:17:25.493119,3,pcci,1,0,0,14766,19688,14802,370,5,Saved Data
2023-01-29 13:17:30.195810,3,pcci,1,0,0,14766,19688,14803,380,5,Saved Data
2023-01-29 13:17:34.841941,3,pcci,1,0,0,14766,19688,14804,390,5,Saved Data
2023-01-29 13:17:39.638603,3,pcci,1,0,0,14766,19688,14805,400,5,Saved Data
2023-01-29 13:17:44.254049,3,pcci,1,0,0,14766,19688,14806,410,5,Saved Data
2023-01-29 13:17:48.926775,3,pcci,1,0,0,14766,19688,14807,420,5,Saved Data
2023-01-29 13:17:54.229646,3,pcci,1,0,0,14766,19688,14808,430,5,Saved Data
2023-01-29 13:17:59.211039,3,pcci,1,0,0,14766,19688,14809,440,5,Saved Data
2023-01-29 13:18:04.439451,3,pcci,1,0,0,14766,19688,14810,450,5,Saved Data
2023-01-29 13:18:09.620310,3,pcci,1,0,0,14766,19688,14811,460,5,Saved Data
2023-01-29 13:18:15.134294,3,pcci,1,0,0,14766,19688,14812,470,5,Saved Data
2023-01-29 13:18:20.626860,3,pcci,1,0,0,14766,19688,14813,480,5,Saved Data
2023-01-29 13:18:25.907509,3,pcci,1,0,0,14766,19688,14814,490,5,Saved Data
2023-01-29 13:18:32.654712,3,pcci,1,0,0,14766,19688,14815,500,5,Saved Data
2023-01-29 13:18:37.607328,3,pcci,1,0,0,14766,19688,14816,510,5,Saved Data
2023-01-29 13:18:43.030069,3,pcci,1,0,0,14766,19688,14817,520,5,Saved Data
2023-01-29 13:18:47.526320,3,pcci,1,0,0,14766,19688,14818,530,5,Saved Data
2023-01-29 13:18:52.495348,3,pcci,1,0,0,14766,19688,14819,540,5,Saved Data
2023-01-29 13:18:57.525032,3,pcci,1,0,0,14766,19688,14820,550,5,Saved Data
2023-01-29 13:19:02.446721,3,pcci,1,0,0,14766,19688,14821,560,5,Saved Data
2023-01-29 13:19:08.018343,3,pcci,1,0,0,14766,19688,14822,570,5,Saved Data
2023-01-29 13:19:13.396178,3,pcci,1,0,0,14766,19688,14823,580,5,Saved Data
2023-01-29 13:19:18.562977,3,pcci,1,0,0,14766,19688,14824,590,5,Saved Data
2023-01-29 13:19:23.802691,3,pcci,1,0,0,14766,19688,14825,600,5,Saved Data
2023-01-29 13:19:29.121224,3,pcci,1,0,0,14766,19688,14826,610,5,Saved Data
2023-01-29 13:19:34.839129,3,pcci,1,0,0,14766,19688,14827,620,5,Saved Data
2023-01-29 13:19:40.223951,3,pcci,1,0,0,14766,19688,14828,630,5,Saved Data
2023-01-29 13:19:45.166750,3,pcci,1,0,0,14766,19688,14829,640,5,Saved Data
2023-01-29 13:19:50.190565,3,pcci,1,0,0,14766,19688,14830,650,5,Saved Data
2023-01-29 13:19:56.001025,3,pcci,1,0,0,14766,19688,14831,660,5,Saved Data
2023-01-29 13:20:01.356124,3,pcci,1,0,0,14766,19688,14832,670,5,Saved Data
2023-01-29 13:20:06.620353,3,pcci,1,0,0,14766,19688,14833,680,5,Saved Data
2023-01-29 13:20:11.997760,3,pcci,1,0,0,14766,19688,14834,690,5,Saved Data
2023-01-29 13:20:17.803518,3,pcci,1,0,0,14766,19688,14835,700,5,Saved Data
2023-01-29 13:20:24.485946,3,pcci,1,0,0,14766,19688,14836,710,5,Saved Data
2023-01-29 13:20:31.502357,3,pcci,1,0,0,14766,19688,14837,720,5,Saved Data
2023-01-29 13:20:37.096593,3,pcci,1,0,0,14766,19688,14838,730,5,Saved Data
2023-01-29 13:20:42.085538,3,pcci,1,0,0,14766,19688,14839,740,5,Saved Data
2023-01-29 13:20:47.469129,3,pcci,1,0,0,14766,19688,14840,750,5,Saved Data
